,No local opt,std,,w/ local opt,std
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76088,0.1338,10,1.5473,0.141066
10,1.76059,0.134121,10,1.47717,0.131349
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76059,0.134121,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76051,0.134081,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76045,0.134148,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.76026,0.134353,10,1.47612,0.131875
10,1.75479,0.128179,10,1.47612,0.131875
10,1.75479,0.128179,10,1.47612,0.131875
10,1.75479,0.128179,10,1.47612,0.131875
10,1.75479,0.128179,10,1.47612,0.131875
10,1.75479,0.128179,10,1.47612,0.131875
10,1.75479,0.128179,10,1.47612,0.131875
10,1.75479,0.128179,10,1.47612,0.131875
10,1.75479,0.128179,10,1.47612,0.131875
10,1.75479,0.128179,10,1.47612,0.131875
10,1.75479,0.128179,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47612,0.131875
10,1.7514,0.126775,10,1.47167,0.12847
10,1.7514,0.126775,10,1.46417,0.123535
10,1.7514,0.126775,10,1.46417,0.123535
10,1.7514,0.126775,10,1.46417,0.123535
10,1.7514,0.126775,10,1.46417,0.123535
10,1.7514,0.126775,10,1.46417,0.123535
10,1.7514,0.126775,10,1.46417,0.123535
10,1.7514,0.126775,10,1.46417,0.123535
10,1.7514,0.126775,10,1.37797,0.0915179
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.7514,0.126775,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37335,0.0935766
10,1.75134,0.126842,10,1.37172,0.0945016
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
10,1.75134,0.126842,10,1.36999,0.0955326
