time,reflex_col_cmx,reflex_col_cmy,reflex_col_cmz,reflex_col_q[base],reflex_col_q[pad],reflex_col_q[swivel_1],reflex_col_q[proximal_1],reflex_col_q[distal_1],reflex_col_q[distal_pad_1],reflex_col_q[proximal_pad_1],reflex_col_q[swivel_2],reflex_col_q[proximal_2],reflex_col_q[distal_2],reflex_col_q[distal_pad_2],reflex_col_q[proximal_pad_2],reflex_col_q[proximal_3],reflex_col_q[distal_3],reflex_col_q[distal_pad_3],reflex_col_q[proximal_pad_3],reflex_col_dq[base],reflex_col_dq[pad],reflex_col_dq[swivel_1],reflex_col_dq[proximal_1],reflex_col_dq[distal_1],reflex_col_dq[distal_pad_1],reflex_col_dq[proximal_pad_1],reflex_col_dq[swivel_2],reflex_col_dq[proximal_2],reflex_col_dq[distal_2],reflex_col_dq[distal_pad_2],reflex_col_dq[proximal_pad_2],reflex_col_dq[proximal_3],reflex_col_dq[distal_3],reflex_col_dq[distal_pad_3],reflex_col_dq[proximal_pad_3],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_q[q[0]],reflex_col_q[q[1]],reflex_col_q[q[2]],reflex_col_q[q[3]],reflex_col_q[q[4]],reflex_col_q[q[5]],reflex_col_q[q[6]],reflex_col_q[q[7]],reflex_col_q[q[8]],reflex_col_q[q[9]],reflex_col_q[q[10]],reflex_col_q[q[11]],reflex_col_q[q[12]],reflex_col_q[q[13]],reflex_col_q[q[14]],reflex_col_q[q[15]],reflex_col_dq[dq[0]],reflex_col_dq[dq[1]],reflex_col_dq[dq[2]],reflex_col_dq[dq[3]],reflex_col_dq[dq[4]],reflex_col_dq[dq[5]],reflex_col_dq[dq[6]],reflex_col_dq[dq[7]],reflex_col_dq[dq[8]],reflex_col_dq[dq[9]],reflex_col_dq[dq[10]],reflex_col_dq[dq[11]],reflex_col_dq[dq[12]],reflex_col_dq[dq[13]],reflex_col_dq[dq[14]],reflex_col_dq[dq[15]],cmd_setpoint1,cmd_setpoint2,cmd_setpoint3,cmd_setpoint4,tendon_length1,tendon_length2,tendon_length3
4.26,0.0266231709841,-0.000565648670156,0.0552723704007,0.0,0.0,7.33768601435e-11,-2.49052202861e-07,6.28318524587,0.0,0.0,5.08801889509e-11,-0.32667988101,6.28318526973,0.0,0.0,-1.72026426881e-07,6.28318526779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.58044805077e-11,1.2452610143e-06,3.06527137006e-08,-0.0666005949504,1.87223752057e-08,8.60132134406e-07,1.96931075891e-08,0.0,0.0,7.33768601435e-11,-2.48526041524e-07,6.283185246,0.0,0.0,5.08881825567e-11,-0.326573967024,6.28318526981,0.0,0.0,-1.7166299493e-07,6.28318526788,0.0,0.0,0.0,0.0,1.29922700245e-15,-5.84623388188e-08,-1.43909298335e-08,0.0,0.0,1.04066865095e-15,-0.0123730561586,-8.57786397988e-09,0.0,0.0,-4.03813624065e-08,-9.24558038728e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999973283,0.0216443298545,0.0214999981546
4.27,0.0266230443644,-0.000565648670156,0.0552719130419,0.0,0.0,7.33768601435e-11,-2.49636826766e-07,6.28318524573,0.0,0.0,5.08721953452e-11,-0.326786813565,6.28318526965,0.0,0.0,-1.72430240752e-07,6.2831852677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.58172026967e-11,1.24818413383e-06,3.0724668143e-08,-0.0660659321754,1.87652484662e-08,8.62151203762e-07,1.97393354995e-08,0.0,0.0,-7.33768601435e-11,-2.49110665429e-07,6.28318524586,0.0,0.0,-5.08793007725e-11,-0.326691066365,6.28318526973,0.0,0.0,-1.72066807913e-07,6.28318526778,0.0,0.0,0.0,0.0,-1.29838487716e-15,-5.8462335773e-08,-1.43909299019e-08,0.0,0.0,-1.31788040486e-15,-0.011185355064,-8.57558028408e-09,0.0,0.0,-4.0381360377e-08,-9.24558038938e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999973221,0.0216430710366,0.0214999981503
4.28,0.026622929857,-0.000565648668495,0.0552714995966,0.0,0.0,-7.33768601435e-11,-2.50221449782e-07,6.28318524559,0.0,0.0,-5.08642017394e-11,-0.326883481553,6.28318526956,0.0,0.0,-1.72834053735e-07,6.28318526761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58299248856e-11,1.25110724891e-06,3.07966230295e-08,-0.0655825922348,1.88081115127e-08,8.64170268677e-07,1.97855634099e-08,0.0,0.0,-7.33768601435e-11,-2.49695288446e-07,6.28318524572,0.0,0.0,-5.08713071667e-11,-0.326796925227,6.28318526964,0.0,0.0,-1.72470621784e-07,6.28318526769,0.0,0.0,0.0,0.0,-1.29837752711e-15,-5.84623327019e-08,-1.43909298363e-08,0.0,0.0,-1.30505152347e-15,-0.0101116615932,-8.57351550865e-09,0.0,0.0,-4.03813583193e-08,-9.24558040365e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999973158,0.0216419330538,0.0214999981459
4.29,0.0266228263069,-0.000565648668495,0.0552711258472,0.0,0.0,-7.33768601435e-11,-2.50806072799e-07,6.28318524544,0.0,0.0,-5.08579844904e-11,-0.326970870274,6.28318526948,0.0,0.0,-1.73237867607e-07,6.28318526752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58398199215e-11,1.254030364e-06,3.08685774719e-08,-0.0651456486303,1.88509661214e-08,8.66189338034e-07,1.98317913203e-08,0.0,0.0,7.33768601435e-11,-2.5027991235e-07,6.28318524557,0.0,0.0,5.0863313561e-11,-0.326892622585,6.28318526955,0.0,0.0,-1.72874435656e-07,6.2831852676,0.0,0.0,0.0,0.0,1.29902384572e-15,-5.84623301174e-08,-1.43909297127e-08,0.0,0.0,1.07884350956e-15,-0.00914103230088,-8.57164890455e-09,0.0,0.0,-4.0381356329e-08,-9.24558037837e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999973095,0.0216409043072,0.0214999981416
4.3,0.0266227326686,-0.000565648668495,0.0552707879818,0.0,0.0,-7.33768601435e-11,-2.51390695816e-07,6.2831852453,0.0,0.0,-5.08517672415e-11,-0.327049870449,6.28318526939,0.0,0.0,-1.73641681478e-07,6.28318526742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58497149574e-11,1.25695347908e-06,3.09405323584e-08,-0.0647506477537,1.88938122925e-08,8.6820840739e-07,1.98780192306e-08,0.0,0.0,7.33768601435e-11,-2.50864535367e-07,6.28318524543,0.0,0.0,5.0857096312e-11,-0.326979133848,6.28318526947,0.0,0.0,-1.73278248639e-07,6.28318526751,0.0,0.0,0.0,0.0,1.29907982319e-15,-5.84623272233e-08,-1.43909295783e-08,0.0,0.0,1.08923763773e-15,-0.00826357415867,-8.56996134821e-09,0.0,0.0,-4.03813542595e-08,-9.24558032624e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999973032,0.0216399743111,0.0214999981373
4.31,0.0266226479958,-0.000565648670156,0.0552704825542,0.0,0.0,7.33768601435e-11,-2.51975319721e-07,6.28318524515,0.0,0.0,5.08455499926e-11,-0.327121287301,6.28318526931,0.0,0.0,-1.74045494461e-07,6.28318526733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.58596099932e-11,1.2598765986e-06,3.10124868008e-08,-0.0643935634959,1.89366513581e-08,8.70227472305e-07,1.9924247141e-08,0.0,0.0,7.33768601435e-11,-2.51449158384e-07,6.28318524528,0.0,0.0,-5.08508790631e-11,-0.327057340793,6.28318526938,0.0,0.0,-1.7368206251e-07,6.28318526741,0.0,0.0,0.0,0.0,1.29892041737e-15,-5.84623246257e-08,-1.43909295356e-08,0.0,0.0,1.09849714141e-15,-0.00747034373481,-8.56843563463e-09,0.0,0.0,-4.03813522881e-08,-9.24558025538e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972969,0.0216391335865,0.0214999981329
4.32,0.0266225714321,-0.000565648670156,0.0552702064497,0.0,0.0,7.33768601435e-11,-2.52559942737e-07,6.28318524501,0.0,0.0,5.08411091005e-11,-0.327185848757,6.28318526922,0.0,0.0,-1.74449308332e-07,6.28318526724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5866677876e-11,1.26279971369e-06,3.10844416873e-08,-0.0640707562126,1.89794837624e-08,8.72246541661e-07,1.99704750514e-08,0.0,0.0,-7.33768601435e-11,-2.520337814e-07,6.28318524514,0.0,0.0,-5.08455499926e-11,-0.327128040557,6.2831852693,0.0,0.0,-1.74085876381e-07,6.28318526732,0.0,0.0,0.0,0.0,-1.29824866957e-15,-5.84623215088e-08,-1.43909294659e-08,0.0,0.0,-1.26490785676e-15,-0.00675325605153,-8.56705635599e-09,0.0,0.0,-4.03813502567e-08,-9.24558012574e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972906,0.021638373564,0.0214999981286
4.33,0.0266225022024,-0.000565648670156,0.0552699568524,0.0,0.0,7.33768601435e-11,-2.53144565754e-07,6.28318524487,0.0,0.0,5.08366682084e-11,-0.327244212874,6.28318526913,0.0,0.0,-1.74853121315e-07,6.28318526715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.58737457588e-11,1.26572282877e-06,3.11563961297e-08,-0.0637789356282,1.90223103935e-08,8.74265606576e-07,2.00167029618e-08,0.0,0.0,-7.33768601435e-11,-2.52618405305e-07,6.283185245,0.0,0.0,-5.08402209221e-11,-0.32719195376,6.28318526921,0.0,0.0,-1.74489689364e-07,6.28318526723,0.0,0.0,0.0,0.0,-1.29810465704e-15,-5.84623188086e-08,-1.43909294356e-08,0.0,0.0,-1.25715400463e-15,-0.00610500218761,-8.56580943762e-09,0.0,0.0,-4.0381348233e-08,-9.24558013464e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972844,0.0216376864971,0.0214999981242
4.34,0.0266224396057,-0.000565648669617,0.0552697312173,0.0,0.0,7.33768601435e-11,-2.53729188771e-07,6.28318524472,0.0,0.0,-5.08322273163e-11,-0.32729697454,6.28318526905,0.0,0.0,-1.75256935186e-07,6.28318526705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.97684440189e-10,1.26864594385e-06,3.12283505721e-08,-0.0635151273007,1.90651312515e-08,8.76284675932e-07,2.00629304281e-08,0.0,0.0,-7.33768601435e-11,-2.53203028322e-07,6.28318524485,0.0,0.0,-5.083578003e-11,-0.327249731849,6.28318526913,0.0,0.0,-1.74893503235e-07,6.28318526714,0.0,0.0,0.0,0.0,-1.29812728997e-15,-5.84623158581e-08,-1.43909293105e-08,0.0,0.0,-1.25016830526e-15,-0.00551897478944,-8.56468223686e-09,0.0,0.0,-4.03813461839e-08,-9.24558014054e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972781,0.0216370653826,0.0214999981199
4.35,0.0266223830075,-0.000565648668495,0.0552695272435,0.0,0.0,-7.33768601435e-11,-2.54313811787e-07,6.28318524458,0.0,0.0,-5.08286746026e-11,-0.327344671539,6.28318526896,0.0,0.0,-1.7566074817e-07,6.28318526696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58864679477e-11,1.27156905894e-06,3.13003054586e-08,-0.0632766423053,1.91079476686e-08,8.78303740848e-07,2.01091583385e-08,0.0,0.0,7.33768601435e-11,-2.53787651339e-07,6.28318524471,0.0,0.0,5.08313391379e-11,-0.327301963741,6.28318526904,0.0,0.0,-1.75297316218e-07,6.28318526704,0.0,0.0,0.0,0.0,-5.35546091014e-16,-5.84623126219e-08,-1.43909292389e-08,0.0,0.0,2.69882610302e-17,-0.00498920073269,-8.56366304692e-09,0.0,0.0,-4.03813441114e-08,-9.24558011472e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972718,0.0216365038898,0.0214999981156
4.36,0.0266223318339,-0.000565648668495,0.0552693428511,0.0,0.0,-7.33768601435e-11,-2.54898434804e-07,6.28318524444,0.0,0.0,-5.08251218889e-11,-0.327387790034,6.28318526888,0.0,0.0,-1.76064562041e-07,6.28318526687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5892122254e-11,1.27449217402e-06,3.1372259901e-08,-0.063061049828,1.91507596448e-08,8.80322810204e-07,2.01553862489e-08,0.0,0.0,7.33768601435e-11,-2.54372274355e-07,6.28318524456,0.0,0.0,5.08277864242e-11,-0.327349181819,6.28318526896,0.0,0.0,-1.7570113009e-07,6.28318526695,0.0,0.0,0.0,0.0,1.29873719621e-15,-5.84623097916e-08,-1.43909290921e-08,0.0,0.0,1.13315991904e-15,-0.00451028024448,-8.56274185671e-09,0.0,0.0,-4.03813421883e-08,-9.24557998554e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972655,0.0216359962954,0.0214999981112
4.37,0.0266222855657,-0.000565648669617,0.0552691761602,0.0,0.0,7.33768601435e-11,-2.55483057821e-07,6.28318524429,0.0,0.0,-5.08224573537e-11,-0.327426769522,6.28318526879,0.0,0.0,-1.76468375024e-07,6.28318526678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.97668890847e-10,1.2774152891e-06,3.14442147875e-08,-0.0628661523896,1.91935671801e-08,8.82341875119e-07,2.02016141593e-08,0.0,0.0,7.33768601435e-11,-2.54956897372e-07,6.28318524442,0.0,0.0,5.08251218889e-11,-0.327391867366,6.28318526887,0.0,0.0,-1.76104943073e-07,6.28318526686,0.0,0.0,0.0,0.0,1.29873303127e-15,-5.84623067244e-08,-1.439092912e-08,0.0,0.0,1.13819344395e-15,-0.00407733186999,-8.56190896653e-09,0.0,0.0,-4.0381340146e-08,-9.2455799791e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972592,0.0216355374258,0.0214999981069
4.38,0.0266222437332,-0.000565648670156,0.0552690254712,0.0,0.0,7.33768601435e-11,-2.56067680837e-07,6.28318524415,0.0,0.0,5.081890464e-11,-0.32746200731,6.28318526871,0.0,0.0,-1.76872188895e-07,6.28318526668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.59020172898e-11,1.28033840419e-06,3.15161692299e-08,-0.0626899634485,1.92363716067e-08,8.84360944475e-07,2.02478420697e-08,0.0,0.0,-7.33768601435e-11,-2.55541520389e-07,6.28318524428,0.0,0.0,-5.08215691752e-11,-0.327430455465,6.28318526878,0.0,0.0,-1.76508756944e-07,6.28318526677,0.0,0.0,0.0,0.0,-5.35664806208e-16,-5.84623039347e-08,-1.43909289835e-08,0.0,0.0,4.21208391205e-17,-0.00368594272082,-8.5611559582e-09,0.0,0.0,-4.03813381569e-08,-9.24557990914e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972529,0.0216351226038,0.0214999981025
4.39,0.0266222059117,-0.000565648670156,0.0552688892478,0.0,0.0,7.33768601435e-11,-2.56652303854e-07,6.283185244,0.0,0.0,5.08171282831e-11,-0.32749386257,6.28318526862,0.0,0.0,-1.77276001878e-07,6.28318526659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.59048444429e-11,1.28326151927e-06,3.15881241164e-08,-0.0625306871524,1.92791724807e-08,8.86380009391e-07,2.02940699801e-08,0.0,0.0,-7.33768601435e-11,-2.56126143405e-07,6.28318524413,0.0,0.0,-5.081890464e-11,-0.327465339434,6.2831852687,0.0,0.0,-1.76912569927e-07,6.28318526667,0.0,0.0,0.0,0.0,-1.29802436565e-15,-5.84623010506e-08,-1.4390928931e-08,0.0,0.0,-1.2242311337e-15,-0.00333212350038,-8.56047542531e-09,0.0,0.0,-4.03813361341e-08,-9.24557989728e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972466,0.0216347476011,0.0214999980982
4.4,0.0266221717171,-0.000565648670156,0.0552687661011,0.0,0.0,7.33768601435e-11,-2.57236926871e-07,6.28318524386,0.0,0.0,5.08144637479e-11,-0.327522659993,6.28318526854,0.0,0.0,-1.77679815749e-07,6.2831852665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.59090851726e-11,1.28618463435e-06,3.16600785588e-08,-0.0623867000344,1.9321970246e-08,8.88399078747e-07,2.03402978904e-08,0.0,0.0,-7.33768601435e-11,-2.56710766422e-07,6.28318524399,0.0,0.0,-5.08171282831e-11,-0.327496874837,6.28318526861,0.0,0.0,-1.7731638291e-07,6.28318526658,0.0,0.0,0.0,0.0,-1.29798801095e-15,-5.84622983263e-08,-1.43909288307e-08,0.0,0.0,-1.22048862178e-15,-0.00301226784259,-8.55985976978e-09,0.0,0.0,-4.0381334079e-08,-9.24557989154e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972404,0.0216344085955,0.0214999980938
4.41,0.0266221408018,-0.000565648669617,0.0552686547757,0.0,0.0,7.33768601435e-11,-2.57821549887e-07,6.28318524372,0.0,0.0,-5.0812687391e-11,-0.327548693107,6.28318526845,0.0,0.0,-1.78083628732e-07,6.28318526641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.97653341505e-10,1.28910774944e-06,3.17320334453e-08,-0.0622565344656,1.93647657909e-08,8.90418143662e-07,2.03865258008e-08,0.0,0.0,-7.33768601435e-11,-2.57295389439e-07,6.28318524385,0.0,0.0,-5.08144637479e-11,-0.327525383109,6.28318526853,0.0,0.0,-1.77720196781e-07,6.28318526649,0.0,0.0,0.0,0.0,-1.29788785934e-15,-5.84622951753e-08,-1.4390928758e-08,0.0,0.0,-1.21701205909e-15,-0.00272311555553,-8.55930360442e-09,0.0,0.0,-4.03813320505e-08,-9.24557978525e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972341,0.0216341021316,0.0214999980895
4.42,0.0266221128516,-0.000565648670155,0.0552685541368,0.0,0.0,7.33768601435e-11,-2.58406172904e-07,6.28318524357,0.0,0.0,5.08109110342e-11,-0.327572227261,6.28318526836,0.0,0.0,-1.78487441715e-07,6.28318526631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.59147394788e-11,1.29203086452e-06,3.18039878877e-08,-0.0621388636964,1.94075586712e-08,8.92437208577e-07,2.04327537112e-08,0.0,0.0,-7.33768601435e-11,-2.57880012455e-07,6.2831852437,0.0,0.0,-5.0812687391e-11,-0.327551154826,6.28318526844,0.0,0.0,-1.78124009764e-07,6.2831852664,0.0,0.0,0.0,0.0,-5.35730933469e-16,-5.84622924953e-08,-1.43909286605e-08,0.0,0.0,5.63340564069e-17,-0.00246171939412,-8.55880058926e-09,0.0,0.0,-4.03813300355e-08,-9.24557972667e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972278,0.0216338250856,0.0214999980852
4.43,0.0266220875823,-0.000565648670155,0.0552684631583,0.0,0.0,7.33768601435e-11,-2.58990795921e-07,6.28318524343,0.0,0.0,5.08091346774e-11,-0.327593502333,6.28318526828,0.0,0.0,-1.78891255587e-07,6.28318526622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.59175666319e-11,1.2949539796e-06,3.18759427742e-08,-0.062032488333,1.94503493312e-08,8.94456277933e-07,2.04789816216e-08,0.0,0.0,-7.33768601435e-11,-2.58464635472e-07,6.28318524356,0.0,0.0,-5.08109110342e-11,-0.327574452676,6.28318526836,0.0,0.0,-1.78527823635e-07,6.2831852663,0.0,0.0,0.0,0.0,-1.29787657359e-15,-5.84622889996e-08,-1.43909287169e-08,0.0,0.0,-1.21120054513e-15,-0.00222541501876,-8.55834603143e-09,0.0,0.0,-4.03813280216e-08,-9.24557970551e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972215,0.0216335746337,0.0214999980808
4.44,0.0266220647371,-0.000565648670155,0.0552683809129,0.0,0.0,7.33768601435e-11,-2.59575418937e-07,6.28318524328,0.0,0.0,5.08073583205e-11,-0.327612735177,6.28318526819,0.0,0.0,-1.7929506857e-07,6.28318526613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5920393785e-11,1.29787709469e-06,3.19478972166e-08,-0.061936324113,1.94931382147e-08,8.96475342849e-07,2.0525209532e-08,0.0,0.0,-7.33768601435e-11,-2.59049258489e-07,6.28318524341,0.0,0.0,-5.08091346774e-11,-0.327595514127,6.28318526827,0.0,0.0,-1.78931636619e-07,6.28318526621,0.0,0.0,0.0,0.0,-1.29788070233e-15,-5.84622864538e-08,-1.43909285373e-08,0.0,0.0,-1.20867201157e-15,-0.0020117938421,-8.55793504985e-09,0.0,0.0,-4.03813260675e-08,-9.245579664e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972152,0.0216333482231,0.0214999980765
4.45,0.0266220440834,-0.000565648670155,0.0552683065622,0.0,0.0,7.33768601435e-11,-2.60160041954e-07,6.28318524314,0.0,0.0,5.08064701421e-11,-0.327630121829,6.28318526811,0.0,0.0,-1.79698881553e-07,6.28318526604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.59218073616e-11,1.30080020977e-06,3.2019851659e-08,-0.0618493908535,1.95359253219e-08,8.98494407764e-07,2.05714374424e-08,0.0,0.0,-7.33768601435e-11,-2.59633881505e-07,6.28318524327,0.0,0.0,-5.08073583205e-11,-0.327614553856,6.28318526818,0.0,0.0,-1.79335449602e-07,6.28318526612,0.0,0.0,0.0,0.0,-1.29788316136e-15,-5.84622834907e-08,-1.43909284538e-08,0.0,0.0,-1.20640579434e-15,-0.00181867847796,-8.55756333417e-09,0.0,0.0,-4.0381324025e-08,-9.24557968471e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972089,0.021633143546,0.0214999980721
4.46,0.0266220254112,-0.000565648670155,0.0552682393483,0.0,0.0,7.33768601435e-11,-2.60744664082e-07,6.283185243,0.0,0.0,5.08046937853e-11,-0.327645839508,6.28318526802,0.0,0.0,-1.80102694536e-07,6.28318526594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.59246345147e-11,1.30372332041e-06,3.20918065455e-08,-0.0617708024606,1.95787106527e-08,9.00513472679e-07,2.06176653528e-08,0.0,0.0,-7.33768601435e-11,-2.60218503634e-07,6.28318524313,0.0,0.0,-5.08064701421e-11,-0.32763176593,6.2831852681,0.0,0.0,-1.79739262585e-07,6.28318526603,0.0,0.0,0.0,0.0,-1.29786595626e-15,-5.84622805005e-08,-1.43909285149e-08,0.0,0.0,-1.20430553565e-15,-0.0016441005475,-8.55722753898e-09,0.0,0.0,-4.03813220332e-08,-9.2455794743e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999972027,0.0216329585163,0.0214999980678
4.47,0.0266220085305,-0.000565648668495,0.055268178586,0.0,0.0,-7.33768601435e-11,-2.61329287099e-07,6.28318524285,0.0,0.0,-5.08038056068e-11,-0.32766004842,6.28318526794,0.0,0.0,-1.80506508407e-07,6.28318526585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59260480912e-11,1.30664643549e-06,3.21637609879e-08,-0.0616997578978,1.96214946513e-08,9.02532542035e-07,2.06638932632e-08,0.0,0.0,-7.33768601435e-11,-2.6080312665e-07,6.28318524298,0.0,0.0,-5.08046937853e-11,-0.327647325788,6.28318526801,0.0,0.0,-1.80143076456e-07,6.28318526594,0.0,0.0,0.0,0.0,-1.29776407951e-15,-5.84622772409e-08,-1.439092839e-08,0.0,0.0,-1.20248076267e-15,-0.00148628061961,-8.55692380971e-09,0.0,0.0,-4.03813199784e-08,-9.24557946842e-09,0.0,0.0,0.892744479495,1,0.892744479495,0.0,0.0214999971964,0.0216327912478,0.0214999980635
4.48,0.0266219932694,-0.000565648668495,0.055268123656,0.0,0.0,-7.33768601435e-11,-2.61913910116e-07,6.28318524271,0.0,0.0,-5.08029174284e-11,-0.327672893396,6.28318526785,0.0,0.0,-1.8091032139e-07,6.28318526576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59274616678e-11,1.30956955058e-06,3.22357158744e-08,0.0968644669789,1.96642773176e-08,9.04551606951e-07,2.07101211736e-08,0.0,0.0,7.33768601435e-11,-2.61387749667e-07,6.28318524284,0.0,0.0,-5.08038056068e-11,-0.327661392031,6.28318526793,0.0,0.0,-1.80546889439e-07,6.28318526584,0.0,0.0,0.0,0.0,1.29854312933e-15,-5.84622749271e-08,-1.43909282371e-08,0.0,0.0,1.16998136765e-15,-0.00134361007133,-8.55664924852e-09,0.0,0.0,-4.03813178499e-08,-9.24557950847e-09,0.0,0.0,0.892744479495,0.99,0.892744479495,0.0,0.0214999971901,0.0216326400357,0.0214999980591
4.49,0.0266219932701,-0.000565648668495,0.0552681236526,0.0,0.0,-7.33768601435e-11,-2.62498532244e-07,6.28318524256,0.0,0.0,-5.07949238227e-11,-0.327672892818,6.28318526777,0.0,0.0,-1.81314134373e-07,6.28318526567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59401838568e-11,1.31249266122e-06,3.23076703168e-08,0.255364464088,1.97071448049e-08,9.06570671866e-07,2.07563490839e-08,0.0,0.0,7.33768601435e-11,-2.61972371796e-07,6.28318524269,0.0,0.0,-5.15480991226e-11,-0.327672893339,6.28318526784,0.0,0.0,-1.80950702422e-07,6.28318526575,0.0,0.0,0.0,0.0,1.39295059523e-15,-5.84622426018e-08,-1.4390920704e-08,0.0,0.0,-1.77220826126e-16,5.71643712803e-08,-8.74432397931e-09,0.0,0.0,-4.03812964373e-08,-9.24557510577e-09,0.0,0.0,0.892744479495,0.98,0.892744479495,0.0,0.0214999971838,0.0212917413966,0.0214999980548
