time,reflex_col_with_moving_base_cmx,reflex_col_with_moving_base_cmy,reflex_col_with_moving_base_cmz,reflex_col_with_moving_base_q[Link 0],reflex_col_with_moving_base_q[Link 1],reflex_col_with_moving_base_q[Link 2],reflex_col_with_moving_base_q[Link 3],reflex_col_with_moving_base_q[Link 4],reflex_col_with_moving_base_q[Link 5],reflex_col_with_moving_base_q[reflex:base],reflex_col_with_moving_base_q[reflex:pad],reflex_col_with_moving_base_q[reflex:swivel_1],reflex_col_with_moving_base_q[reflex:proximal_1],reflex_col_with_moving_base_q[reflex:distal_1],reflex_col_with_moving_base_q[reflex:distal_pad_1],reflex_col_with_moving_base_q[reflex:proximal_pad_1],reflex_col_with_moving_base_q[reflex:swivel_2],reflex_col_with_moving_base_q[reflex:proximal_2],reflex_col_with_moving_base_q[reflex:distal_2],reflex_col_with_moving_base_q[reflex:distal_pad_2],reflex_col_with_moving_base_q[reflex:proximal_pad_2],reflex_col_with_moving_base_q[reflex:proximal_3],reflex_col_with_moving_base_q[reflex:distal_3],reflex_col_with_moving_base_q[reflex:distal_pad_3],reflex_col_with_moving_base_q[reflex:proximal_pad_3],reflex_col_with_moving_base_dq[Link 0],reflex_col_with_moving_base_dq[Link 1],reflex_col_with_moving_base_dq[Link 2],reflex_col_with_moving_base_dq[Link 3],reflex_col_with_moving_base_dq[Link 4],reflex_col_with_moving_base_dq[Link 5],reflex_col_with_moving_base_dq[reflex:base],reflex_col_with_moving_base_dq[reflex:pad],reflex_col_with_moving_base_dq[reflex:swivel_1],reflex_col_with_moving_base_dq[reflex:proximal_1],reflex_col_with_moving_base_dq[reflex:distal_1],reflex_col_with_moving_base_dq[reflex:distal_pad_1],reflex_col_with_moving_base_dq[reflex:proximal_pad_1],reflex_col_with_moving_base_dq[reflex:swivel_2],reflex_col_with_moving_base_dq[reflex:proximal_2],reflex_col_with_moving_base_dq[reflex:distal_2],reflex_col_with_moving_base_dq[reflex:distal_pad_2],reflex_col_with_moving_base_dq[reflex:proximal_pad_2],reflex_col_with_moving_base_dq[reflex:proximal_3],reflex_col_with_moving_base_dq[reflex:distal_3],reflex_col_with_moving_base_dq[reflex:distal_pad_3],reflex_col_with_moving_base_dq[reflex:proximal_pad_3],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_q[q[0]],reflex_col_with_moving_base_q[q[1]],reflex_col_with_moving_base_q[q[2]],reflex_col_with_moving_base_q[q[3]],reflex_col_with_moving_base_q[q[4]],reflex_col_with_moving_base_q[q[5]],reflex_col_with_moving_base_q[q[6]],reflex_col_with_moving_base_q[q[7]],reflex_col_with_moving_base_q[q[8]],reflex_col_with_moving_base_q[q[9]],reflex_col_with_moving_base_q[q[10]],reflex_col_with_moving_base_q[q[11]],reflex_col_with_moving_base_q[q[12]],reflex_col_with_moving_base_q[q[13]],reflex_col_with_moving_base_q[q[14]],reflex_col_with_moving_base_q[q[15]],reflex_col_with_moving_base_q[q[16]],reflex_col_with_moving_base_q[q[17]],reflex_col_with_moving_base_q[q[18]],reflex_col_with_moving_base_q[q[19]],reflex_col_with_moving_base_q[q[20]],reflex_col_with_moving_base_q[q[21]],reflex_col_with_moving_base_dq[dq[0]],reflex_col_with_moving_base_dq[dq[1]],reflex_col_with_moving_base_dq[dq[2]],reflex_col_with_moving_base_dq[dq[3]],reflex_col_with_moving_base_dq[dq[4]],reflex_col_with_moving_base_dq[dq[5]],reflex_col_with_moving_base_dq[dq[6]],reflex_col_with_moving_base_dq[dq[7]],reflex_col_with_moving_base_dq[dq[8]],reflex_col_with_moving_base_dq[dq[9]],reflex_col_with_moving_base_dq[dq[10]],reflex_col_with_moving_base_dq[dq[11]],reflex_col_with_moving_base_dq[dq[12]],reflex_col_with_moving_base_dq[dq[13]],reflex_col_with_moving_base_dq[dq[14]],reflex_col_with_moving_base_dq[dq[15]],reflex_col_with_moving_base_dq[dq[16]],reflex_col_with_moving_base_dq[dq[17]],reflex_col_with_moving_base_dq[dq[18]],reflex_col_with_moving_base_dq[dq[19]],reflex_col_with_moving_base_dq[dq[20]],reflex_col_with_moving_base_dq[dq[21]],cmd_setpoint1,cmd_setpoint2,cmd_setpoint3,cmd_setpoint4,tendon_length1,tendon_length2,tendon_length3
0.79,0.0143781650842,-0.000345381992492,0.0434042773856,0.000128457289016,-1.09077045711e-05,0.00728735769761,0.000467189399615,0.000129893430041,6.28310378422,0.0,0.0,0.000447662449609,0.332807716343,3.43393950358,0.0,0.0,-4.25487139877e-05,0.313362966738,0.379457179435,0.0,0.0,0.313797358443,0.388306245426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643225446782,0.0546137143429,16.4841848125,-0.233756908578,-0.0651260374697,0.0407926662894,-0.000780193474021,-0.0790385817174,1.4246229018,0.0181851663114,-0.189728589717,0.0160132077874,-0.194153122713,0.000128461304719,-1.09077313653e-05,0.00659790237906,0.0004671917288,0.000129891631933,6.28310378374,0.0,0.0,0.000447662469563,0.332905630491,3.43397620578,0.0,0.0,-4.25486856903e-05,0.313359065382,0.385697469836,0.0,0.0,0.314358905853,0.395171094222,0.0,0.0,-4.4208029423e-07,2.58321803506e-09,0.0580636305758,-2.45785907765e-07,1.02110153209e-07,3.28668270776e-08,0.0,0.0,-1.99437665346e-09,-9.4019112484e-08,-0.00485673595416,0.0,0.0,-2.83063459451e-09,-1.23390260334e-07,-2.98866451164e-07,0.0,0.0,-1.33222773281e-07,-3.08272231082e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216709855278,0.0214608599529,0.0214716082379
0.8,0.0143776396982,-0.00034538306366,0.0439579560342,0.000128453037351,-1.09076779997e-05,0.00793824665267,0.00046718706256,0.000129894572991,6.28310378467,0.0,0.0,0.000447662429663,0.332796739711,3.43377723183,0.0,0.0,-4.25487422762e-05,0.312373623548,0.372700930194,0.0,0.0,0.312641846731,0.380962687616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643217932835,0.0546146718841,21.1819732171,-0.233758065886,-0.0651269438999,0.0407928716854,-0.000780193487299,-0.0789836985541,1.42470403768,0.0231318822599,-0.186350465097,0.0217907663465,-0.190481343808,0.000128457289016,-1.09077045711e-05,0.00728735769761,0.000467189399615,0.000129893430041,6.28310378422,0.0,0.0,0.000447662449609,0.332807716343,3.43393950358,0.0,0.0,-4.25487139877e-05,0.313362966738,0.379457179435,0.0,0.0,0.313797358443,0.388306245426,0.0,0.0,-4.31939304429e-07,2.61304535062e-09,0.0710186399033,-2.42845858117e-07,1.43110050106e-07,3.8223695694e-08,0.0,0.0,-1.99472915108e-09,-9.97070680852e-08,-0.00686139737053,0.0,0.0,-2.83084020805e-09,-0.175903169441,-2.83266169715e-07,0.0,0.0,-0.252400362912,-3.01823743887e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216699329507,0.0214609018924,0.0214655716033
0.81,0.0143773648899,-0.000345384093461,0.044540696002,0.000128448876094,-1.09076513753e-05,0.0086228892341,0.000467184724733,0.000129896298596,6.28310378513,0.0,0.0,0.000447662409711,0.332718464777,3.433756974,0.0,0.0,-4.25487705735e-05,0.311346765926,0.365923404095,0.0,0.0,0.311500738735,0.373776003837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643210546647,0.0546156297645,16.5629140746,-0.23375923623,-0.0651287443628,0.0407930424534,-0.000780193500579,-0.0785923238837,1.42471416659,0.0282661703677,-0.182961702048,0.0274963063243,-0.186888001919,0.000128453037351,-1.09076779997e-05,0.00793824665267,0.00046718706256,0.000129894572991,6.28310378467,0.0,0.0,0.000447662429663,0.332796739711,3.43377723183,0.0,0.0,-4.25487422762e-05,0.312373623548,0.372700930194,0.0,0.0,0.312641846731,0.380962687616,0.0,0.0,-4.22950885437e-07,2.61675445061e-09,0.0581673831162,-2.43856512977e-07,1.11658605605e-07,3.59638114467e-08,0.0,0.0,-1.99436557363e-09,-9.38762408055e-08,-0.00509971678963,0.0,0.0,-2.83055889064e-09,-0.187659476364,-2.87028962931e-07,0.0,0.0,-0.21294259916,-2.95500464237e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216698149519,0.0214502664531,0.0214531498524
0.82,0.0143770161286,-0.000345384944407,0.0450916168928,0.000128444711339,-1.0907624765e-05,0.00926824695205,0.000467182384682,0.000129897498383,6.28310378557,0.0,0.0,0.000447662389766,0.332710351509,3.43361886671,0.0,0.0,-4.25487988629e-05,0.310610724143,0.359827875733,0.0,0.0,0.31066323507,0.367303980059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643201990714,0.0546165890533,21.2359009553,-0.233760397764,-0.0651296930025,0.040793261607,-0.00078019351386,-0.0785517575474,1.42478322023,0.0319463792841,-0.179913937866,0.0316838246513,-0.18365199003,0.000128448876094,-1.09076513753e-05,0.0086228892341,0.000467184724733,0.000129896298596,6.28310378513,0.0,0.0,0.000447662409711,0.332718464777,3.433756974,0.0,0.0,-4.25487705735e-05,0.311346765926,0.365923404095,0.0,0.0,0.311500738735,0.373776003837,0.0,0.0,-4.17201080548e-07,2.61439795559e-09,0.0701309397793,-2.4352374869e-07,1.40476964628e-07,3.66139615501e-08,0.0,0.0,-1.99468174406e-09,-9.79810544256e-08,-0.00887543646058,0.0,0.0,-2.83102092344e-09,-0.180971391131,-2.83515895261e-07,0.0,0.0,-0.202687778987,-2.9139721669e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216689734963,0.0214392277337,0.0214408829414
0.83,0.0143768034015,-0.000345385796703,0.0456758382885,0.000128440552694,-1.09075981174e-05,0.00995211100727,0.000467180047066,0.000129899228566,6.28310378603,0.0,0.0,0.000447662369814,0.332636355411,3.43360242793,0.0,0.0,-4.25488271603e-05,0.309860740638,0.353841483409,0.0,0.0,0.309823547471,0.360970807003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643194552897,0.0546175466031,16.5880172941,-0.233761568595,-0.0651314884938,0.0407934298664,-0.000780193527142,-0.0781817770537,1.42479143963,0.0356962968091,-0.176920741705,0.0358822626439,-0.180485403501,0.000128444711339,-1.0907624765e-05,0.00926824695205,0.000467182384682,0.000129897498383,6.28310378557,0.0,0.0,0.000447662389766,0.332710351509,3.43361886671,0.0,0.0,-4.25487988629e-05,0.310610724143,0.359827875733,0.0,0.0,0.31066323507,0.367303980059,0.0,0.0,-4.22969652656e-07,2.59863130516e-09,0.0578042608584,-2.43959633382e-07,1.10403154871e-07,3.33064086368e-08,0.0,0.0,-1.99423630122e-09,-9.2978610939e-08,-0.00513209863614,0.0,0.0,-2.83043146498e-09,-0.129664076651,-2.7434075886e-07,0.0,0.0,-0.149028433668,-2.81853084372e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216688862787,0.0214313152845,0.021431879777
0.84,0.0143765118207,-0.00034538648616,0.0462295792797,0.000128436389232,-1.09075714845e-05,0.0105984414792,0.000467177707271,0.000129900427174,6.28310378647,0.0,0.0,0.000447662349869,0.332629066731,3.43347013639,0.0,0.0,-4.25488554496e-05,0.309375397394,0.34847789521,0.0,0.0,0.309258408759,0.355285560139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643186045953,0.0546185055497,21.2464512165,-0.233762730641,-0.0651324374124,0.0407936458154,-0.000780193540424,-0.078145333653,1.4248575854,0.0381230130302,-0.174238947605,0.038707956204,-0.177642780069,0.000128440552694,-1.09075981174e-05,0.00995211100727,0.000467180047066,0.000129899228566,6.28310378603,0.0,0.0,0.000447662369814,0.332636355411,3.43360242793,0.0,0.0,-4.25488271603e-05,0.309860740638,0.353841483409,0.0,0.0,0.309823547471,0.360970807003,0.0,0.0,-4.17858388325e-07,2.59836757716e-09,0.0700949929098,-2.43586388615e-07,1.38493954978e-07,3.42111816668e-08,0.0,0.0,-1.9945529677e-09,-9.69458510717e-08,-0.00870680360154,0.0,0.0,-2.83088534832e-09,-0.127651838134,-2.7136950384e-07,0.0,0.0,-0.144760996317,-2.7851669307e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216680908207,0.0214232529619,0.0214228531353
0.85,0.0143763446176,-0.000345387191736,0.0468167140061,0.000128432231446,-1.09075448144e-05,0.0112835891903,0.000467175369876,0.000129902154161,6.28310378693,0.0,0.0,0.000447662329917,0.332560858809,3.43345516143,0.0,0.0,-4.25488837479e-05,0.308849574264,0.343160853631,0.0,0.0,0.308662389155,0.349671566905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643178526928,0.0546194627662,16.5913234496,-0.233763901756,-0.0651342278275,0.0407938119465,-0.000780193553707,-0.0778042940455,1.42486507287,0.0407521286794,-0.171580426816,0.041688054227,-0.174835783453,0.000128436389232,-1.09075714845e-05,0.0105984414792,0.000467177707271,0.000129900427174,6.28310378647,0.0,0.0,0.000447662349869,0.332629066731,3.43347013639,0.0,0.0,-4.25488554496e-05,0.309375397394,0.34847789521,0.0,0.0,0.309258408759,0.355285560139,0.0,0.0,-4.23193454467e-07,2.58484327897e-09,0.0578652095784,-2.43981526761e-07,1.08505511095e-07,3.12308245113e-08,0.0,0.0,-1.99411087423e-09,-9.2076233931e-08,-0.00508944195465,0.0,0.0,-2.83029724604e-09,-0.0816195630866,-2.62878786253e-07,0.0,0.0,-0.0968238828642,-2.69713384196e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216680124674,0.021418035522,0.0214167778942
0.86,0.0143760996124,-0.000345387748685,0.0473730175803,0.000128428069144,-1.09075181595e-05,0.0119310011907,0.000467173030293,0.000129903349001,6.28310378738,0.0,0.0,0.000447662309973,0.332554866833,3.43333068286,0.0,0.0,-4.25489120364e-05,0.30856485925,0.338411579792,0.0,0.0,0.308315527588,0.344646178616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643170116967,0.054620421416,21.2466247855,-0.233765064379,-0.0651351807073,0.0407940248964,-0.000780193566988,-0.0777743341625,1.42492731216,0.0421757037506,-0.169205789896,0.0434223620613,-0.172323089308,0.000128432231446,-1.09075448144e-05,0.0112835891903,0.000467175369876,0.000129902154161,6.28310378693,0.0,0.0,0.000447662329917,0.332560858809,3.43345516143,0.0,0.0,-4.25488837479e-05,0.308849574264,0.343160853631,0.0,0.0,0.308662389155,0.349671566905,0.0,0.0,-4.18928911437e-07,2.58673395971e-09,0.0701642024233,-2.43588639984e-07,1.36247011349e-07,3.23579776865e-08,0.0,0.0,-1.99444034777e-09,-9.58533688206e-08,-0.00837782132813,0.0,0.0,-2.83075887349e-09,-0.0847829026766,-2.60597055518e-07,0.0,0.0,-0.0981455441437,-2.67118868497e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216672792322,0.0214123829233,0.0214103706834
0.87,0.0143759685205,-0.000345388334208,0.0479622909551,0.000128423911939,-1.09074914675e-05,0.0126169155204,0.00046717069307,0.000129905072158,6.28310378784,0.0,0.0,0.000447662290022,0.332492199842,3.43331790752,0.0,0.0,-4.25489403346e-05,0.3082173979,0.333655679462,0.0,0.0,0.307913745172,0.339634741314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643162483333,0.0546213783392,16.5898809837,-0.233766235606,-0.0651369651826,0.0407941896509,-0.000780193580273,-0.0774609992077,1.42493369983,0.0439130105006,-0.166827839731,0.0454312741392,-0.169817370657,0.000128428069144,-1.09075181595e-05,0.0119310011907,0.000467173030293,0.000129903349001,6.28310378738,0.0,0.0,0.000447662309973,0.332554866833,3.43333068286,0.0,0.0,-4.25489120364e-05,0.30856485925,0.338411579792,0.0,0.0,0.308315527588,0.344646178616,0.0,0.0,-4.23343753315e-07,2.57502227841e-09,0.0579116698474,-2.43934360159e-07,1.06841642767e-07,2.96904433097e-08,0.0,0.0,-1.99400452182e-09,-9.12874935326e-08,-0.00503482325301,0.0,0.0,-2.83017697375e-09,-0.0432656086052,-2.52708978687e-07,0.0,0.0,-0.0550817702738,-2.58962762227e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216672148184,0.0214093222369,0.0214066419216
0.88,0.014375771518,-0.000345388709289,0.0485205582114,0.000128419733359,-1.09074648052e-05,0.0132639605088,0.000467168353032,0.000129906257165,6.28310378828,0.0,0.0,0.000447662270079,0.332487589417,3.4332043651,0.0,0.0,-4.25489686231e-05,0.308339254328,0.329169140208,0.0,0.0,0.307990536099,0.334926829866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643154950891,0.054622332696,21.2480826803,-0.23376741805,-0.0651379891352,0.0407943480668,-0.000780193593555,-0.077437947087,1.42499047104,0.0433037283588,-0.164584570104,0.0450473195075,-0.167463414933,0.000128423911939,-1.09074914675e-05,0.0126169155204,0.00046717069307,0.000129905072158,6.28310378784,0.0,0.0,0.000447662290022,0.332492199842,3.43331790752,0.0,0.0,-4.25489403346e-05,0.3082173979,0.333655679462,0.0,0.0,0.307913745172,0.339634741314,0.0,0.0,-4.20246074731e-07,2.57869591703e-09,0.070188492492,-2.43536520289e-07,1.34179240338e-07,3.09698996179e-08,0.0,0.0,-1.99434642319e-09,-9.47978500848e-08,-0.00791213784004,0.0,0.0,-2.83064748723e-09,-0.0507319257192,-2.5101644037e-07,0.0,0.0,-0.0610474068004,-2.57000906063e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216665411483,0.0214055870274,0.0214023227606
0.89,0.0143757937901,-0.000345388950268,0.0491130510173,0.000128415579947,-1.09074380978e-05,0.0139492362876,0.000467166015476,0.000129907981725,6.28310378874,0.0,0.0,0.000447662250128,0.332431947873,3.43319272863,0.0,0.0,-4.25489969214e-05,0.308633604338,0.324732263221,0.0,0.0,0.308376509091,0.330187855442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643147238078,0.0546232909603,16.5841224276,-0.233768581815,-0.0651397583672,0.0407945342277,-0.000780193606839,-0.0771597393655,1.42499628927,0.0418319783082,-0.16236613161,0.0431174545467,-0.165093927721,0.000128419733359,-1.09074648052e-05,0.0132639605088,0.000467168353032,0.000129906257165,6.28310378828,0.0,0.0,0.000447662270079,0.332487589417,3.4332043651,0.0,0.0,-4.25489686231e-05,0.308339254328,0.329169140208,0.0,0.0,0.307990536099,0.334926829866,0.0,0.0,-4.15063527263e-07,2.60949506731e-09,0.0579253068572,-2.41875089233e-07,1.12371337973e-07,3.38373815759e-08,0.0,0.0,-1.99405172901e-09,-9.17186550307e-08,-0.00337856099636,0.0,0.0,-2.83011596206e-09,-7.44814957889e-08,-2.42747379004e-07,0.0,0.0,-7.08537915414e-08,-2.48489463182e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216664915862,0.021406896984,0.0214031482631
0.9,0.0143757279457,-0.000345389160099,0.0496745675088,0.000128411421606,-1.09074113792e-05,0.0145983514569,0.000467163677775,0.000129909169789,6.28310378918,0.0,0.0,0.000447662230186,0.332430518935,3.43308586116,0.0,0.0,-4.25490252107e-05,0.308947236164,0.320494154396,0.0,0.0,0.308771890896,0.325671439696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643139044839,0.0546242478275,21.2185238318,-0.233769752545,-0.065140718982,0.0407947226424,-0.000780193620124,-0.0771525946732,1.42504972301,0.0402638191789,-0.160247077198,0.0411405455192,-0.162835719848,0.000128415579947,-1.09074380978e-05,0.0139492362876,0.000467166015476,0.000129907981725,6.28310378874,0.0,0.0,0.000447662250128,0.332431947873,3.43319272863,0.0,0.0,-4.25489969214e-05,0.308633604338,0.324732263221,0.0,0.0,0.308376509091,0.330187855442,0.0,0.0,-4.12938901639e-07,2.59893347719e-09,0.0703062224137,-2.4220436626e-07,1.38112991635e-07,3.30419141313e-08,0.0,0.0,-1.9943487533e-09,-9.4368925752e-08,-0.00743647085701,0.0,0.0,-2.8305437434e-09,-8.74434052643e-08,-2.40423440823e-07,0.0,0.0,-8.47315051109e-08,-2.45854562975e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216658934396,0.0214100612466,0.0214072974727
0.91,0.0143759946466,-0.000345389341841,0.0502678321654,0.000128407238434,-1.09073846629e-05,0.01528544371,0.000467161340897,0.00012991087041,6.28310378964,0.0,0.0,0.000447662210235,0.332378604234,3.43307783702,0.0,0.0,-4.25490535081e-05,0.308862318325,0.31657891538,0.0,0.0,0.308993278323,0.321444978309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643133625823,0.0546252052454,16.5689751121,-0.233770909789,-0.0651426185083,0.0407949232942,-0.000780193633409,-0.0768930211713,1.42505373508,0.0406884083739,-0.15828945769,0.0400336083844,-0.160722489154,0.000128411421606,-1.09074113792e-05,0.0145983514569,0.000467163677775,0.000129909169789,6.28310378918,0.0,0.0,0.000447662230186,0.332430518935,3.43308586116,0.0,0.0,-4.25490252107e-05,0.308947236164,0.320494154396,0.0,0.0,0.308771890896,0.325671439696,0.0,0.0,-4.15367966633e-07,2.60175752484e-09,0.0581775310286,-2.41828857161e-07,1.09816959204e-07,3.26905300902e-08,0.0,0.0,-1.99396480349e-09,-9.09018400492e-08,-0.00488357674738,0.0,0.0,-2.82999996639e-09,-8.04871107571e-08,-2.34030596558e-07,0.0,0.0,-7.86101221621e-08,-2.39190681862e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216658780785,0.0214134327888,0.0214115478271
0.92,0.0143759684238,-0.000345389558864,0.0508287398949,0.000128403109048,-1.09073579144e-05,0.0159342284165,0.000467159002439,0.000129912068918,6.28310379008,0.0,0.0,0.000447662190292,0.332378235581,3.43297707024,0.0,0.0,-4.25490817975e-05,0.309004764411,0.312787769153,0.0,0.0,0.309241332232,0.317399583679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643122696377,0.0546261625677,21.2149048986,-0.233772088158,-0.0651434312039,0.040795092451,-0.000780193646692,-0.0768911779043,1.42510411847,0.0399761779463,-0.156393884577,0.0387933388382,-0.15869979184,0.000128407238434,-1.09073846629e-05,0.01528544371,0.000467161340897,0.00012991087041,6.28310378964,0.0,0.0,0.000447662210235,0.332378604234,3.43307783702,0.0,0.0,-4.25490535081e-05,0.308862318325,0.31657891538,0.0,0.0,0.308993278323,0.321444978309,0.0,0.0,-3.88809016002e-07,2.59916116993e-09,0.0703235054656,-2.42841870564e-07,1.49783585009e-07,3.04104007771e-08,0.0,0.0,-1.99424922936e-09,-9.36073989208e-08,-0.00717256434317,0.0,0.0,-2.83047561624e-09,-0.0161845958105,-2.33563456839e-07,0.0,0.0,-9.08654546995e-08,-2.37087203637e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216653199955,0.021412519922,0.021413927742
0.93,0.0143758865927,-0.000345389949735,0.0514211343837,0.000128398977329,-1.09073311545e-05,0.0166209359638,0.000467156664794,0.000129913792505,6.28310379054,0.0,0.0,0.000447662170343,0.332330782151,3.43297024968,0.0,0.0,-4.25491100957e-05,0.308916212328,0.309119158189,0.0,0.0,0.309118530907,0.313549281979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.643115573169,0.0546271208827,16.5706868245,-0.233773245332,-0.0651452387982,0.0407952925499,-0.00078019365998,-0.0766539107574,1.42510752875,0.0404189383611,-0.154559579094,0.0394073454639,-0.156774640989,0.000128403109048,-1.09073579144e-05,0.0159342284165,0.000467159002439,0.000129912068918,6.28310379008,0.0,0.0,0.000447662190292,0.332378235581,3.43297707024,0.0,0.0,-4.25490817975e-05,0.309004764411,0.312787769153,0.0,0.0,0.309241332232,0.317399583679,0.0,0.0,-4.20039563853e-07,2.59588897006e-09,0.0580960505653,-2.41662181266e-07,1.06172033669e-07,3.20999929187e-08,0.0,0.0,-1.99390109866e-09,-9.03766794158e-08,-0.00481247449694,0.0,0.0,-2.82991178842e-09,-8.12221128179e-08,-2.26349045645e-07,0.0,0.0,-8.3495621131e-08,-2.30937709517e-07,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216653160325,0.0214140512174,0.0214165943215
