trial,widget dx,widget dy,widget dx[-1],widget dy[-1],widget dx[-2],widget dy[-2],widget dx[-3],widget dy[-3],widget dx[-4],widget dy[-4],target rel x,target rel y
8,12.0968136,4.0322712,4.318086,1.7762429,1.8617002,1.0638286,1.8617001,1.0638287,1.8617001,1.0638286,392.1229999,164.1229999
8,49.9997785,14.5160647,12.0968136,4.0322712,4.318086,1.7762429,1.8617002,1.0638286,1.8617001,1.0638287,342.1232214,149.6069352
8,64.096789,18.8064552,49.9997785,14.5160647,12.0968136,4.0322712,4.318086,1.7762429,1.8617002,1.0638286,278.0264324,130.80048
8,71.4969967,26.739898,64.096789,18.8064552,49.9997785,14.5160647,12.0968136,4.0322712,4.318086,1.7762429,206.5294357,104.060582
8,61.4386255,26.8730397,71.4969967,26.739898,64.096789,18.8064552,49.9997785,14.5160647,12.0968136,4.0322712,145.0908102,77.1875423
8,20.9678103,8.0645424,61.4386255,26.8730397,71.4969967,26.739898,64.096789,18.8064552,49.9997785,14.5160647,124.1229999,69.1229999
8,2.4193441,4.0322402,20.9678103,8.0645424,61.4386255,26.8730397,71.4969967,26.739898,64.096789,18.8064552,121.7036558,65.0907597
8,0.824244,0.9677598,2.4193441,4.0322402,20.9678103,8.0645424,61.4386255,26.8730397,71.4969967,26.739898,120.8794118,64.1229999
8,0.3205131,0,0.824244,0.9677598,2.4193441,4.0322402,20.9678103,8.0645424,61.4386255,26.8730397,120.5588987,64.1229999
8,0.320513,0,0.3205131,0,0.824244,0.9677598,2.4193441,4.0322402,20.9678103,8.0645424,120.2383857,64.1229999
8,0.320513,0,0.320513,0,0.3205131,0,0.824244,0.9677598,2.4193441,4.0322402,119.9178727,64.1229999
8,0.320513,0,0.320513,0,0.320513,0,0.3205131,0,0.824244,0.9677598,119.5973597,64.1229999
8,0.3205131,0,0.320513,0,0.320513,0,0.320513,0,0.3205131,0,119.2768466,64.1229999
8,6.4441239,2.5161109,0.3205131,0,0.320513,0,0.320513,0,0.320513,0,112.8327227,61.606889
8,13.4515562,5.2903018,6.4441239,2.5161109,0.3205131,0,0.320513,0,0.320513,0,99.3811665,56.3165872
8,17.2268444,6.6623024,13.4515562,5.2903018,6.4441239,2.5161109,0.3205131,0,0.320513,0,82.1543221,49.6542848
8,24.2187009,11.7187262,17.2268444,6.6623024,13.4515562,5.2903018,6.4441239,2.5161109,0.3205131,0,57.9356212,37.9355586
8,11.3287284,6.4899635,24.2187009,11.7187262,17.2268444,6.6623024,13.4515562,5.2903018,6.4441239,2.5161109,46.6068928,31.4455951
8,7.2580592,4.8387061,11.3287284,6.4899635,24.2187009,11.7187262,17.2268444,6.6623024,13.4515562,5.2903018,39.3488336,26.606889
8,6.8064448,4.3870954,7.2580592,4.8387061,11.3287284,6.4899635,24.2187009,11.7187262,17.2268444,6.6623024,32.5423888,22.2197936
8,5.5806668,3.1935604,6.8064448,4.3870954,7.2580592,4.8387061,11.3287284,6.4899635,24.2187009,11.7187262,26.961722,19.0262332
8,4.0322402,2.4193442,5.5806668,3.1935604,6.8064448,4.3870954,7.2580592,4.8387061,11.3287284,6.4899635,22.9294818,16.606889
8,2.6814724,1.1088859,4.0322402,2.4193442,5.5806668,3.1935604,6.8064448,4.3870954,7.2580592,4.8387061,20.2480094,15.4980031
8,3.6411204,2.0524104,2.6814724,1.1088859,4.0322402,2.4193442,5.5806668,3.1935604,6.8064448,4.3870954,16.606889,13.4455927
8,4.8386986,3.2257991,3.6411204,2.0524104,2.6814724,1.1088859,4.0322402,2.4193442,5.5806668,3.1935604,11.7681904,10.2197936
8,4.8709796,3.1935604,4.8386986,3.2257991,3.6411204,2.0524104,2.6814724,1.1088859,4.0322402,2.4193442,6.8972108,7.0262332
8,5.6451363,2.4193442,4.8709796,3.1935604,4.8386986,3.2257991,3.6411204,2.0524104,2.6814724,1.1088859,1.2520745,4.606889
8,2.4193878,1.1290457,5.6451363,2.4193442,4.8709796,3.1935604,4.8386986,3.2257991,3.6411204,2.0524104,-1.1673133,3.4778433
8,1.8326867,1.4778433,2.4193878,1.1290457,5.6451363,2.4193442,4.8709796,3.1935604,4.8386986,3.2257991,-3,2
8,0,0,1.8326867,1.4778433,2.4193878,1.1290457,5.6451363,2.4193442,4.8709796,3.1935604,-3,2
8,0,0,0,0,1.8326867,1.4778433,2.4193878,1.1290457,5.6451363,2.4193442,-3,2
8,0,0,0,0,0,0,1.8326867,1.4778433,2.4193878,1.1290457,-3,2
8,0,0,0,0,0,0,0,0,1.8326867,1.4778433,-3,2
9,0,0,0,0,0,0,0,0,0,0,168.3099999,-258.6900001
9,1,-1.4,0,0,0,0,0,0,0,0,167.3099999,-257.2900001
9,1,-1.4,1,-1.4,0,0,0,0,0,0,166.3099999,-255.8900001
9,1,-1.4,1,-1.4,1,-1.4,0,0,0,0,165.3099999,-254.4900001
9,1,-1.4,1,-1.4,1,-1.4,1,-1.4,0,0,164.3099999,-253.0900001
9,1,-1.4,1,-1.4,1,-1.4,1,-1.4,1,-1.4,163.3099999,-251.6900001
9,9.6773764,-23.3869932,1,-1.4,1,-1.4,1,-1.4,1,-1.4,153.6326235,-228.3030069
9,20.7096474,-49.1289632,9.6773764,-23.3869932,1,-1.4,1,-1.4,1,-1.4,132.9229761,-179.1740437
9,26.6441538,-56.7339028,20.7096474,-49.1289632,9.6773764,-23.3869932,1,-1.4,1,-1.4,106.2788223,-122.4401409
9,26.226829,-49.5242423,26.6441538,-56.7339028,20.7096474,-49.1289632,9.6773764,-23.3869932,1,-1.4,80.0519933,-72.9158986
9,17.7419934,-28.2258985,26.226829,-49.5242423,26.6441538,-56.7339028,20.7096474,-49.1289632,9.6773764,-23.3869932,62.3099999,-44.6900001
9,10.4838245,-13.7096167,17.7419934,-28.2258985,26.226829,-49.5242423,26.6441538,-56.7339028,20.7096474,-49.1289632,51.8261754,-30.9803834
9,8.0322826,-11.2580937,10.4838245,-13.7096167,17.7419934,-28.2258985,26.226829,-49.5242423,26.6441538,-56.7339028,43.7938928,-19.7222897
9,5.5806519,-7.1290487,8.0322826,-11.2580937,10.4838245,-13.7096167,17.7419934,-28.2258985,26.226829,-49.5242423,38.2132409,-12.593241
9,3.3407325,-3.1219867,5.5806519,-7.1290487,8.0322826,-11.2580937,10.4838245,-13.7096167,17.7419934,-28.2258985,34.8725084,-9.4712543
9,1.5625085,-0.7812542,3.3407325,-3.1219867,5.5806519,-7.1290487,8.0322826,-11.2580937,10.4838245,-13.7096167,33.3099999,-8.6900001
9,0,-0.8064481,1.5625085,-0.7812542,3.3407325,-3.1219867,5.5806519,-7.1290487,8.0322826,-11.2580937,33.3099999,-7.883552
9,1.8387023,-1.4193535,0,-0.8064481,1.5625085,-0.7812542,3.3407325,-3.1219867,5.5806519,-7.1290487,31.4712976,-6.4641985
9,2.4712976,0.5358015,1.8387023,-1.4193535,0,-0.8064481,1.5625085,-0.7812542,3.3407325,-3.1219867,29,-7
9,0,0,2.4712976,0.5358015,1.8387023,-1.4193535,0,-0.8064481,1.5625085,-0.7812542,29,-7
9,0,0,0,0,2.4712976,0.5358015,1.8387023,-1.4193535,0,-0.8064481,29,-7
9,0,0,0,0,0,0,2.4712976,0.5358015,1.8387023,-1.4193535,29,-7
9,0,0,0,0,0,0,0,0,2.4712976,0.5358015,29,-7
10,0,0,0,0,0,0,0,0,0,0,-358.7520001,-133.7520001
10,-1.0752668,0,0,0,0,0,0,0,0,0,-357.6767333,-133.7520001
10,-1.0752668,0,-1.0752668,0,0,0,0,0,0,0,-356.6014665,-133.7520001
10,-1.0752668,0,-1.0752668,0,-1.0752668,0,0,0,0,0,-355.5261997,-133.7520001
10,-5.9676362,0,-1.0752668,0,-1.0752668,0,-1.0752668,0,0,0,-349.5585635,-133.7520001
10,-18.8689842,-0.0312477,-5.9676362,0,-1.0752668,0,-1.0752668,0,-1.0752668,0,-330.6895793,-133.7207524
10,-26.5624462,-0.7812484,-18.8689842,-0.0312477,-5.9676362,0,-1.0752668,0,-1.0752668,0,-304.1271331,-132.939504
10,-44.3749823,-12.4455198,-26.5624462,-0.7812484,-18.8689842,-0.0312477,-5.9676362,0,-1.0752668,0,-259.7521508,-120.4939842
10,-41.6129268,-14.4516131,-44.3749823,-12.4455198,-26.5624462,-0.7812484,-18.8689842,-0.0312477,-5.9676362,0,-218.139224,-106.0423711
10,-36.1289065,-15.1612123,-41.6129268,-14.4516131,-44.3749823,-12.4455198,-26.5624462,-0.7812484,-18.8689842,-0.0312477,-182.0103175,-90.8811588
10,-41.0324514,-20.4517145,-36.1289065,-15.1612123,-41.6129268,-14.4516131,-44.3749823,-12.4455198,-26.5624462,-0.7812484,-140.9778661,-70.4294443
10,-19.354753,-8.0644804,-41.0324514,-20.4517145,-36.1289065,-15.1612123,-41.6129268,-14.4516131,-44.3749823,-12.4455198,-121.6231131,-62.3649639
10,-18.2460402,-5.9879416,-19.354753,-8.0644804,-41.0324514,-20.4517145,-36.1289065,-15.1612123,-41.6129268,-14.4516131,-103.3770729,-56.3770223
10,-11.5605355,-3.044374,-18.2460402,-5.9879416,-19.354753,-8.0644804,-41.0324514,-20.4517145,-36.1289065,-15.1612123,-91.8165374,-53.3326483
10,-4.2903389,-1.0322514,-11.5605355,-3.044374,-18.2460402,-5.9879416,-19.354753,-8.0644804,-41.0324514,-20.4517145,-87.5261985,-52.3003969
10,-0.8061961,-1.5643956,-4.2903389,-1.0322514,-11.5605355,-3.044374,-18.2460402,-5.9879416,-19.354753,-8.0644804,-86.7200024,-50.7360013
10,-0.8,-0.4,-0.8061961,-1.5643956,-4.2903389,-1.0322514,-11.5605355,-3.044374,-18.2460402,-5.9879416,-85.9200024,-50.3360013
10,-0.8,-0.4,-0.8,-0.4,-0.8061961,-1.5643956,-4.2903389,-1.0322514,-11.5605355,-3.044374,-85.1200024,-49.9360013
10,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8061961,-1.5643956,-4.2903389,-1.0322514,-84.3200024,-49.5360013
10,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8061961,-1.5643956,-83.5200024,-49.1360013
10,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-82.7200024,-48.7360013
10,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-81.9200024,-48.3360013
10,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-81.1200024,-47.9360013
10,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-80.3200024,-47.5360013
10,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-79.5200024,-47.1360013
10,-0.9937914,-0.480768,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-78.526211,-46.6552333
10,-5.6451363,-2.4193441,-0.9937914,-0.480768,-0.8,-0.4,-0.8,-0.4,-0.8,-0.4,-72.8810747,-44.2358892
10,-6.9354842,-4.9999855,-5.6451363,-2.4193441,-0.9937914,-0.480768,-0.8,-0.4,-0.8,-0.4,-65.9455905,-39.2359037
10,-6.3548665,-3.8387362,-6.9354842,-4.9999855,-5.6451363,-2.4193441,-0.9937914,-0.480768,-0.8,-0.4,-59.590724,-35.3971675
10,-5.1290395,-2.4193568,-6.3548665,-3.8387362,-6.9354842,-4.9999855,-5.6451363,-2.4193441,-0.9937914,-0.480768,-54.4616845,-32.9778107
10,-3.9596658,-2.4132966,-5.1290395,-2.4193568,-6.3548665,-3.8387362,-6.9354842,-4.9999855,-5.6451363,-2.4193441,-50.5020187,-30.5645141
10,-3.1249936,-2.3437453,-3.9596658,-2.4132966,-5.1290395,-2.4193568,-6.3548665,-3.8387362,-6.9354842,-4.9999855,-47.3770251,-28.2207688
10,-3.8508081,-1.759082,-3.1249936,-2.3437453,-3.9596658,-2.4132966,-5.1290395,-2.4193568,-6.3548665,-3.8387362,-43.526217,-26.4616868
10,-2.6774386,-1.1612976,-3.8508081,-1.759082,-3.1249936,-2.3437453,-3.9596658,-2.4132966,-5.1290395,-2.4193568,-40.8487784,-25.3003892
10,-1.8709677,-0.5483891,-2.6774386,-1.1612976,-3.8508081,-1.759082,-3.1249936,-2.3437453,-3.9596658,-2.4132966,-38.9778107,-24.7520001
10,-2.6128806,-0.1290233,-1.8709677,-0.5483891,-2.6774386,-1.1612976,-3.8508081,-1.759082,-3.1249936,-2.3437453,-36.3649301,-24.6229768
10,-4.8387254,-1.6129085,-2.6128806,-0.1290233,-1.8709677,-0.5483891,-2.6774386,-1.1612976,-3.8508081,-1.759082,-31.5262047,-23.0100683
10,-2.7429465,-0.2580682,-4.8387254,-1.6129085,-2.6128806,-0.1290233,-1.8709677,-0.5483891,-2.6774386,-1.1612976,-28.7832582,-22.7520001
10,-1.482869,0,-2.7429465,-0.2580682,-4.8387254,-1.6129085,-2.6128806,-0.1290233,-1.8709677,-0.5483891,-27.3003892,-22.7520001
10,-1.0645154,0,-1.482869,0,-2.7429465,-0.2580682,-4.8387254,-1.6129085,-2.6128806,-0.1290233,-26.2358738,-22.7520001
10,-1.612897,-0.0645117,-1.0645154,0,-1.482869,0,-2.7429465,-0.2580682,-4.8387254,-1.6129085,-24.6229768,-22.6874884
10,-1.6129085,-0.8064542,-1.612897,-0.0645117,-1.0645154,0,-1.482869,0,-2.7429465,-0.2580682,-23.0100683,-21.8810342
10,-3.6451429,-2.1612789,-1.6129085,-0.8064542,-1.612897,-0.0645117,-1.0645154,0,-1.482869,0,-19.3649254,-19.7197553
10,-3.4879128,-1.905249,-3.6451429,-2.1612789,-1.6129085,-0.8064542,-1.612897,-0.0645117,-1.0645154,0,-15.8770126,-17.8145063
10,-3.157265,-1.3205693,-3.4879128,-1.905249,-3.6451429,-2.1612789,-1.6129085,-0.8064542,-1.612897,-0.0645117,-12.7197476,-16.493937
10,-3.0637405,-0.7419369,-3.157265,-1.3205693,-3.4879128,-1.905249,-3.6451429,-2.1612789,-1.6129085,-0.8064542,-9.6560071,-15.7520001
10,-1.2,0,-3.0637405,-0.7419369,-3.157265,-1.3205693,-3.4879128,-1.905249,-3.6451429,-2.1612789,-8.4560071,-15.7520001
10,-1.2,0,-1.2,0,-3.0637405,-0.7419369,-3.157265,-1.3205693,-3.4879128,-1.905249,-7.2560071,-15.7520001
10,-1.2,0,-1.2,0,-1.2,0,-3.0637405,-0.7419369,-3.157265,-1.3205693,-6.0560071,-15.7520001
10,-1.2,0,-1.2,0,-1.2,0,-1.2,0,-3.0637405,-0.7419369,-4.8560071,-15.7520001
10,0.1439929,1.2479999,-1.2,0,-1.2,0,-1.2,0,-1.2,0,-5,-17
10,0,0,0.1439929,1.2479999,-1.2,0,-1.2,0,-1.2,0,-5,-17
10,0,0,0,0,0.1439929,1.2479999,-1.2,0,-1.2,0,-5,-17
10,0,0,0,0,0,0,0.1439929,1.2479999,-1.2,0,-5,-17
10,0,0,0,0,0,0,0,0,0.1439929,1.2479999,-5,-17
11,0,0,0,0,0,0,0,0,0,0,117.0610001,159.0610001
11,0,0.7978735,0,0,0,0,0,0,0,0,117.0610001,158.2631266
11,0,0.7978735,0,0.7978735,0,0,0,0,0,0,117.0610001,157.4652531
11,0,0.7978735,0,0.7978735,0,0.7978735,0,0,0,0,117.0610001,156.6673796
11,1.3548637,4.6709706,0,0.7978735,0,0.7978735,0,0.7978735,0,0,115.7061364,151.996409
11,5.6451363,16.9354089,1.3548637,4.6709706,0,0.7978735,0,0.7978735,0,0.7978735,110.0610001,135.0610001
11,21.7742645,29.838807,5.6451363,16.9354089,1.3548637,4.6709706,0,0.7978735,0,0.7978735,88.2867356,105.2221931
11,18.0967147,23.7095948,21.7742645,29.838807,5.6451363,16.9354089,1.3548637,4.6709706,0,0.7978735,70.1900209,81.5125983
11,19.8709618,23.4516043,18.0967147,23.7095948,21.7742645,29.838807,5.6451363,16.9354089,1.3548637,4.6709706,50.3190591,58.060994
11,18.883078,20.6250129,19.8709618,23.4516043,18.0967147,23.7095948,21.7742645,29.838807,5.6451363,16.9354089,31.4359811,37.4359811
11,9.374981,9.374981,18.883078,20.6250129,19.8709618,23.4516043,18.0967147,23.7095948,21.7742645,29.838807,22.0610001,28.0610001
11,6.4516339,8.0645424,9.374981,9.374981,18.883078,20.6250129,19.8709618,23.4516043,18.0967147,23.7095948,15.6093662,19.9964577
11,3.9999812,5.6128802,6.4516339,8.0645424,9.374981,9.374981,18.883078,20.6250129,19.8709618,23.4516043,11.609385,14.3835775
11,3.225805,4.8387076,3.9999812,5.6128802,6.4516339,8.0645424,9.374981,9.374981,18.883078,20.6250129,8.38358,9.5448699
11,2.5483892,3.7096791,3.225805,4.8387076,3.9999812,5.6128802,6.4516339,8.0645424,9.374981,9.374981,5.8351908,5.8351908
11,1.8351908,1.8351908,2.5483892,3.7096791,3.225805,4.8387076,3.9999812,5.6128802,6.4516339,8.0645424,4,4
11,0,0,1.8351908,1.8351908,2.5483892,3.7096791,3.225805,4.8387076,3.9999812,5.6128802,4,4
11,0,0,0,0,1.8351908,1.8351908,2.5483892,3.7096791,3.225805,4.8387076,4,4
11,0,0,0,0,0,0,1.8351908,1.8351908,2.5483892,3.7096791,4,4
11,0,0,0,0,0,0,0,0,1.8351908,1.8351908,4,4
12,0,0,0,0,0,0,0,0,0,0,263.092,33.092
12,0,0.2688174,0,0,0,0,0,0,0,0,263.092,32.8231826
12,0,0.2688174,0,0.2688174,0,0,0,0,0,0,263.092,32.5543652
12,0,0.2688174,0,0.2688174,0,0.2688174,0,0,0,0,263.092,32.2855478
12,2.2580754,0.4193553,0,0.2688174,0,0.2688174,0,0.2688174,0,0,260.8339246,31.8661925
12,8.3668827,0.7741925,2.2580754,0.4193553,0,0.2688174,0,0.2688174,0,0.2688174,252.4670419,31.092
12,15.6250847,0,8.3668827,0.7741925,2.2580754,0.4193553,0,0.2688174,0,0.2688174,236.8419572,31.092
12,28.8790118,0,15.6250847,0,8.3668827,0.7741925,2.2580754,0.4193553,0,0.2688174,207.9629454,31.092
12,27.6128864,0,28.8790118,0,15.6250847,0,8.3668827,0.7741925,2.2580754,0.4193553,180.350059,31.092
12,21.9032476,0.4516151,27.6128864,0,28.8790118,0,15.6250847,0,8.3668827,0.7741925,158.4468114,30.6403849
12,19.999928,1.5483849,21.9032476,0.4516151,27.6128864,0,28.8790118,0,15.6250847,0,138.4468834,29.092
12,16.1290849,0,19.999928,1.5483849,21.9032476,0.4516151,27.6128864,0,28.8790118,0,122.3177985,29.092
12,11.3507936,1.2499992,16.1290849,0,19.999928,1.5483849,21.9032476,0.4516151,27.6128864,0,110.9670049,27.8420008
12,9.4879103,0.7500008,11.3507936,1.2499992,16.1290849,0,19.999928,1.5483849,21.9032476,0.4516151,101.4790946,27.092
12,8.64517,0.2258075,9.4879103,0.7500008,11.3507936,1.2499992,16.1290849,0,19.999928,1.5483849,92.8339246,26.8661925
12,7.8386921,0.8387042,8.64517,0.2258075,9.4879103,0.7500008,11.3507936,1.2499992,16.1290849,0,84.9952325,26.0274883
12,2.4193627,1.6129084,7.8386921,0.8387042,8.64517,0.2258075,9.4879103,0.7500008,11.3507936,1.2499992,82.5758698,24.4145799
12,1.1290341,0.3225799,2.4193627,1.6129084,7.8386921,0.8387042,8.64517,0.2258075,9.4879103,0.7500008,81.4468357,24.092
12,2.5423515,0,1.1290341,0.3225799,2.4193627,1.6129084,7.8386921,0.8387042,8.64517,0.2258075,78.9044842,24.092
12,5.0705596,0.6774226,2.5423515,0,1.1290341,0.3225799,2.4193627,1.6129084,7.8386921,0.8387042,73.8339246,23.4145774
12,7.9032038,2.3548332,5.0705596,0.6774226,2.5423515,0,1.1290341,0.3225799,2.4193627,1.6129084,65.9307208,21.0597442
12,4.0322712,0.8064543,7.9032038,2.3548332,5.0705596,0.6774226,2.5423515,0,1.1290341,0.3225799,61.8984496,20.2532899
12,6.6129284,2.7419472,4.0322712,0.8064543,7.9032038,2.3548332,5.0705596,0.6774226,2.5423515,0,55.2855212,17.5113427
12,6.3548268,2.774188,6.6129284,2.7419472,4.0322712,0.8064543,7.9032038,2.3548332,5.0705596,0.6774226,48.9306944,14.7371547
12,5.8386884,3.1451502,6.3548268,2.774188,6.6129284,2.7419472,4.0322712,0.8064543,7.9032038,2.3548332,43.092006,11.5920045
12,6.1290293,4.5322603,5.8386884,3.1451502,6.3548268,2.774188,6.6129284,2.7419472,4.0322712,0.8064543,36.9629767,7.0597442
12,3.225817,0.8064543,6.1290293,4.5322603,5.8386884,3.1451502,6.3548268,2.774188,6.6129284,2.7419472,33.7371597,6.2532899
12,1.7371597,1.2532899,3.225817,0.8064543,6.1290293,4.5322603,5.8386884,3.1451502,6.3548268,2.774188,32,5
12,0,0,1.7371597,1.2532899,3.225817,0.8064543,6.1290293,4.5322603,5.8386884,3.1451502,32,5
12,0,0,0,0,1.7371597,1.2532899,3.225817,0.8064543,6.1290293,4.5322603,32,5
12,0,0,0,0,0,0,1.7371597,1.2532899,3.225817,0.8064543,32,5
12,0,0,0,0,0,0,0,0,1.7371597,1.2532899,32,5
13,0,0,0,0,0,0,0,0,0,0,-72.6270001,38.3729999
13,-1.1904724,0.3968241,0,0,0,0,0,0,0,0,-71.4365277,37.9761758
13,-1.1904723,0.3968241,-1.1904724,0.3968241,0,0,0,0,0,0,-70.2460554,37.5793517
13,-3.3286959,0.9805348,-1.1904723,0.3968241,-1.1904724,0.3968241,0,0,0,0,-66.9173595,36.5988169
13,-5.2580882,1.8064543,-3.3286959,0.9805348,-1.1904723,0.3968241,-1.1904724,0.3968241,0,0,-61.6592713,34.7923626
13,-4.0322712,2.4193627,-5.2580882,1.8064543,-3.3286959,0.9805348,-1.1904723,0.3968241,-1.1904724,0.3968241,-57.6270001,32.3729999
13,-9.6773765,4.8386882,-4.0322712,2.4193627,-5.2580882,1.8064543,-3.3286959,0.9805348,-1.1904723,0.3968241,-47.9496236,27.5343117
13,-7.2258299,3.0000142,-9.6773765,4.8386882,-4.0322712,2.4193627,-5.2580882,1.8064543,-3.3286959,0.9805348,-40.7237937,24.5342975
13,-7.159274,4.0050339,-7.2258299,3.0000142,-9.6773765,4.8386882,-4.0322712,2.4193627,-5.2580882,1.8064543,-33.5645197,20.5292636
13,-7.0987941,4.9304467,-7.159274,4.0050339,-7.2258299,3.0000142,-9.6773765,4.8386882,-4.0322712,2.4193627,-26.4657256,15.5988169
13,-4.8387255,3.225817,-7.0987941,4.9304467,-7.159274,4.0050339,-7.2258299,3.0000142,-9.6773765,4.8386882,-21.6270001,12.3729999
13,-6.4515843,4.8386882,-4.8387255,3.225817,-7.0987941,4.9304467,-7.159274,4.0050339,-7.2258299,3.0000142,-15.1754158,7.5343117
13,-2.1613165,1.7742126,-6.4515843,4.8386882,-4.8387255,3.225817,-7.0987941,4.9304467,-7.159274,4.0050339,-13.0140993,5.7600991
13,-3.3225619,2.0645064,-2.1613165,1.7742126,-6.4515843,4.8386882,-4.8387255,3.225817,-7.0987941,4.9304467,-9.6915374,3.6955927
13,-4.2832831,2.5413386,-3.3225619,2.0645064,-2.1613165,1.7742126,-6.4515843,4.8386882,-4.8387255,3.225817,-5.4082543,1.1542541
13,-0.7812542,0.7812542,-4.2832831,2.5413386,-3.3225619,2.0645064,-2.1613165,1.7742126,-6.4515843,4.8386882,-4.6270001,0.3729999
13,-0.806448,0,-0.7812542,0.7812542,-4.2832831,2.5413386,-3.3225619,2.0645064,-2.1613165,1.7742126,-3.8205521,0.3729999
13,-0.8064528,0,-0.806448,0,-0.7812542,0.7812542,-4.2832831,2.5413386,-3.3225619,2.0645064,-3.0140993,0.3729999
13,0.9859007,1.3729999,-0.8064528,0,-0.806448,0,-0.7812542,0.7812542,-4.2832831,2.5413386,-4,-1
13,0,0,0.9859007,1.3729999,-0.8064528,0,-0.806448,0,-0.7812542,0.7812542,-4,-1
13,0,0,0,0,0.9859007,1.3729999,-0.8064528,0,-0.806448,0,-4,-1
13,0,0,0,0,0,0,0.9859007,1.3729999,-0.8064528,0,-4,-1
13,0,0,0,0,0,0,0,0,0.9859007,1.3729999,-4,-1
14,0,0,0,0,0,0,0,0,0,0,27.092,80.092
14,0,7.2580324,0,0,0,0,0,0,0,0,27.092,72.8339676
14,1.2258016,12.1612811,0,7.2580324,0,0,0,0,0,0,25.8661984,60.6726865
14,2.8709575,11.1935564,1.2258016,12.1612811,0,7.2580324,0,0,0,0,22.9952409,49.4791301
14,4.2157155,10.5432996,2.8709575,11.1935564,1.2258016,12.1612811,0,7.2580324,0,0,18.7795254,38.9358305
14,4.6875254,14.8438305,4.2157155,10.5432996,2.8709575,11.1935564,1.2258016,12.1612811,0,7.2580324,14.092,24.092
14,2.4193441,8.8709284,4.6875254,14.8438305,4.2157155,10.5432996,2.8709575,11.1935564,1.2258016,12.1612811,11.6726559,15.2210716
14,2.4193583,6.4193772,2.4193441,8.8709284,4.6875254,14.8438305,4.2157155,10.5432996,2.8709575,11.1935564,9.2532976,8.8016944
14,1.1612976,3.1290462,2.4193583,6.4193772,2.4193441,8.8709284,4.6875254,14.8438305,4.2157155,10.5432996,8.092,5.6726482
14,0.2258016,1.258053,1.1612976,3.1290462,2.4193583,6.4193772,2.4193441,8.8709284,4.6875254,14.8438305,7.8661984,4.4145952
14,0.7900703,2.3543389,0.2258016,1.258053,1.1612976,3.1290462,2.4193583,6.4193772,2.4193441,8.8709284,7.0761281,2.0602563
14,0.3968256,0.7936513,0.7900703,2.3543389,0.2258016,1.258053,1.1612976,3.1290462,2.4193583,6.4193772,6.6793025,1.266605
14,0.3968256,0.7936512,0.3968256,0.7936513,0.7900703,2.3543389,0.2258016,1.258053,1.1612976,3.1290462,6.2824769,0.4729538
14,1.2824769,1.4729538,0.3968256,0.7936512,0.3968256,0.7936513,0.7900703,2.3543389,0.2258016,1.258053,5,-1
14,0,0,1.2824769,1.4729538,0.3968256,0.7936512,0.3968256,0.7936513,0.7900703,2.3543389,5,-1
14,0,0,0,0,1.2824769,1.4729538,0.3968256,0.7936512,0.3968256,0.7936513,5,-1
14,0,0,0,0,0,0,1.2824769,1.4729538,0.3968256,0.7936512,5,-1
14,0,0,0,0,0,0,0,0,1.2824769,1.4729538,5,-1
15,0,0,0,0,0,0,0,0,0,0,-222.0019999,-190.0019999
15,-0.8064543,0,0,0,0,0,0,0,0,0,-221.1955456,-190.0019999
15,-0.8064542,0,-0.8064543,0,0,0,0,0,0,0,-220.3890914,-190.0019999
15,-6.0746685,-3.6562995,-0.8064542,0,-0.8064543,0,0,0,0,0,-214.3144229,-186.3457004
15,-11.6028064,-7.859876,-6.0746685,-3.6562995,-0.8064542,0,-0.8064543,0,0,0,-202.7116165,-178.4858244
15,-13.7096166,-10.4838245,-11.6028064,-7.859876,-6.0746685,-3.6562995,-0.8064542,0,-0.8064543,0,-189.0019999,-168.0019999
15,-32.2581698,-27.4194443,-13.7096166,-10.4838245,-11.6028064,-7.859876,-6.0746685,-3.6562995,-0.8064542,0,-156.7438301,-140.5825556
15,-29.8065357,-28.6452612,-32.2581698,-27.4194443,-13.7096166,-10.4838245,-11.6028064,-7.859876,-6.0746685,-3.6562995,-126.9372944,-111.9372944
15,-30.2903152,-31.1290342,-29.8065357,-28.6452612,-32.2581698,-27.4194443,-13.7096166,-10.4838245,-11.6028064,-7.859876,-96.6469792,-80.8082602
15,-27.020011,-28.181292,-30.2903152,-31.1290342,-29.8065357,-28.6452612,-32.2581698,-27.4194443,-13.7096166,-10.4838245,-69.6269682,-52.6269682
15,-15.6249683,-15.6249683,-27.020011,-28.181292,-30.2903152,-31.1290342,-29.8065357,-28.6452612,-32.2581698,-27.4194443,-54.0019999,-37.0019999
