trial,target r,target y,target x,iteration,time,widget x,widget y
36,18,176,464,11,0.55,433.747985758,168.876999855
36,18,176,464,12,0.6,442.006037571,168.876999855
36,18,176,464,13,0.65,447.554420004,168.876999855
36,18,176,464,14,0.7,453.328614941,168.876999855
36,18,176,464,15,0.75,455.941511518,169.876999855
36,18,176,464,16,0.8,459,171
36,18,176,464,17,0.85,459,171
36,18,176,464,18,0.9,459,171
36,18,176,464,19,0.95,459,171
36,18,176,464,20,1.0,459,171
37,45,373,366,0,0.0,550.595999956,215.595999956
37,45,373,366,1,0.05,548.195999956,218.395999956
37,45,373,366,2,0.1,545.795999956,221.195999956
37,45,373,366,3,0.15,520.402558746,248.402337247
37,45,373,366,4,0.2,452.725168418,302.499147067
37,45,373,366,5,0.25,404.752312821,323.814733658
37,45,373,366,6,0.3,368.789587245,334.886305517
37,45,373,366,7,0.35,342.563785656,352.95080949
37,45,373,366,8,0.4,331.402449584,360.950840254
37,45,373,366,9,0.45,329.88171608,361.595999956
37,45,373,366,10,0.5,331,363
37,45,373,366,11,0.55,331,363
37,45,373,366,12,0.6,331,363
37,45,373,366,13,0.65,331,363
37,45,373,366,14,0.7,331,363
38,54,317,380,0,0.0,439.813999891,311.813999891
38,54,317,380,1,0.05,435.975274435,311.813999891
38,54,317,380,2,0.1,429.265584214,311.813999891
38,54,317,380,3,0.15,418.781728678,311.813999891
38,54,317,380,4,0.2,418,313
38,54,317,380,5,0.25,418,313
38,54,317,380,6,0.3,418,313
38,54,317,380,7,0.35,418,313
38,54,317,380,8,0.4,418,313
39,65,178,379,0,0.0,403.095000029,359.095000029
39,65,178,379,1,0.05,402.563085707,344.733313346
39,65,178,379,2,0.1,401.707908514,323.772532465
39,65,178,379,3,0.15,400.095000029,240.708117608
39,65,178,379,4,0.2,397.28250394,200.438767631
39,65,178,379,5,0.25,395.095000029,194.095000029
39,65,178,379,6,0.3,395,194
39,65,178,379,7,0.35,395,194
39,65,178,379,8,0.4,395,194
39,65,178,379,9,0.45,395,194
39,65,178,379,10,0.5,395,194
40,23,230,326,0,0.0,557.595999956,234.595999956
40,23,230,326,1,0.05,554.395999956,235.795999956
40,23,230,326,2,0.1,551.195999956,236.995999956
40,23,230,326,3,0.15,529.434798948,243.241136238
40,23,230,326,4,0.2,460.434697725,247.43471003
40,23,230,326,5,0.25,398.595999956,248.595999956
40,23,230,326,6,0.3,374.079892806,248.595999956
40,23,230,326,7,0.35,365.241154697,248.370192413
40,23,230,326,8,0.4,354.908527337,245.971007779
40,23,230,326,9,0.45,348.757289882,244.176644919
40,23,230,326,10,0.5,346.531488293,243.595999956
40,23,230,326,11,0.55,343.346000701,242.971000329
40,23,230,326,12,0.6,341.983097673,242.595999956
40,23,230,326,13,0.65,340.757289882,242.595999956
40,23,230,326,14,0.7,342,244
40,23,230,326,15,0.75,342,244
40,23,230,326,16,0.8,342,244
40,23,230,326,17,0.85,342,244
40,23,230,326,18,0.9,342,244
41,22,390,433,0,0.0,107.751999855,342.751999855
41,22,390,433,1,0.05,108.283915526,342.751999855
41,22,390,433,2,0.1,111.84883121,342.945551815
41,22,390,433,3,0.15,144.913355923,345.36490834
41,22,390,433,4,0.2,249.655356954,347.300396677
41,22,390,433,5,0.25,352.751999855,363.751999855
41,22,390,433,6,0.3,402.203631861,375.881037571
41,22,390,433,7,0.35,433.203694927,386.300415532
41,22,390,433,8,0.4,455.784271069,393.558454098
41,22,390,433,9,0.45,459.577394854,395.958348605
41,22,390,433,10,0.5,462.751999855,396.751999855
41,22,390,433,11,0.55,465.599388646,396.751999855
41,22,390,433,12,0.6,465.197782337,396.751999855
41,22,390,433,13,0.65,464.796176028,396.751999855
41,22,390,433,14,0.7,464.394569719,396.751999855
41,22,390,433,15,0.75,463.992963411,396.751999855
41,22,390,433,16,0.8,463.432850401,396.751999855
41,22,390,433,17,0.85,462.634977907,396.751999855
41,22,390,433,18,0.9,461.837105412,396.751999855
41,22,390,433,19,0.95,461.039232918,396.751999855
41,22,390,433,20,1.0,456.655210032,396.751999855
41,22,390,433,21,1.05,451.816506904,396.751999855
41,22,390,433,22,1.1,448.501998737,396.751999855
41,22,390,433,23,1.15,449,398
41,22,390,433,24,1.2,449,398
41,22,390,433,25,1.25,449,398
41,22,390,433,26,1.3,449,398
41,22,390,433,27,1.35,449,398
42,36,351,446,0,0.0,231.720999956,151.720999956
42,36,351,446,1,0.05,231.720999956,153.323565097
42,36,351,446,2,0.1,231.720999956,154.926130238
42,36,351,446,3,0.15,231.720999956,156.528695379
42,36,351,446,4,0.2,258.592067383,181.043670561
42,36,351,446,5,0.25,337.720999956,250.720999956
42,36,351,446,6,0.3,381.204882932,284.140364074
42,36,351,446,7,0.35,411.430727391,311.785591109
42,36,351,446,8,0.4,422.835678889,328.835678889
42,36,351,446,9,0.45,423.065036756,329.065036756
42,36,351,446,10,0.5,423.294394622,329.294394622
42,36,351,446,11,0.55,423.523752489,329.523752489
42,36,351,446,12,0.6,424.624230129,330.850037672
42,36,351,446,13,0.65,428.533502098,336.34600424
42,36,351,446,14,0.7,430,338
42,36,351,446,15,0.75,430,338
42,36,351,446,16,0.8,430,338
42,36,351,446,17,0.85,430,338
42,36,351,446,18,0.9,430,338
43,23,192,310,0,0.0,279.876999855,178.876999855
43,23,192,310,1,0.05,280.276999855,179.276999855
43,23,192,310,2,0.1,280.676999855,179.676999855
43,23,192,310,3,0.15,282.48990834,181.48990834
43,23,192,310,4,0.2,291.715709929,185.296354892
43,23,192,310,5,0.25,293.876999855,185.876999855
43,23,192,310,6,0.3,295,187
43,23,192,310,7,0.35,295,187
43,23,192,310,8,0.4,295,187
43,23,192,310,9,0.45,295,187
44,26,301,104,0,0.0,501.970000029,312.970000029
44,26,301,104,1,0.05,495.905496056,311.970000029
44,26,301,104,2,0.1,470.42175395,317.324809562
44,26,301,104,3,0.15,392.720266016,325.219984382
44,26,301,104,4,0.2,300.3895395,321.776481909
44,26,301,104,5,0.25,231.937813416,307.647441712
44,26,301,104,6,0.3,190.970005989,297.970000029
44,26,301,104,7,0.35,170.163587317,297.970000029
44,26,301,104,8,0.4,158.099029508,297.970000029
44,26,301,104,9,0.45,146.220017165,298.407495744
44,26,301,104,10,0.5,140.744209207,298.970000029
44,26,301,104,11,0.55,130.744203253,298.970000029
44,26,301,104,12,0.6,127.84301595,298.970000029
44,26,301,104,13,0.65,127.0493647,298.970000029
44,26,301,104,14,0.7,126.24419354,298.970000029
44,26,301,104,15,0.75,127,300
44,26,301,104,16,0.8,127,300
44,26,301,104,17,0.85,127,300
44,26,301,104,18,0.9,127,300
44,26,301,104,19,0.95,127,300
45,63,189,400,0,0.0,223.002000093,252.002000093
45,63,189,400,1,0.05,225.12965738,252.002000093
45,63,189,400,2,0.1,234.550284627,248.71172222
45,63,189,400,3,0.15,298.259921707,220.485935367
45,63,189,400,4,0.2,377.227739956,184.227833786
45,63,189,400,5,0.25,396.002000093,176.002000093
45,63,189,400,6,0.3,397.227801682,175.002000093
45,63,189,400,7,0.35,399,176
45,63,189,400,8,0.4,399,176
45,63,189,400,9,0.45,399,176
45,63,189,400,10,0.5,399,176
45,63,189,400,11,0.55,399,176
46,52,199,582,0,0.0,152.063999891,342.063999891
46,52,199,582,1,0.05,153.668277655,342.063999891
46,52,199,582,2,0.1,155.272555419,342.063999891
46,52,199,582,3,0.15,156.876833183,342.063999891
46,52,199,582,4,0.2,172.741426191,336.193029371
46,52,199,582,5,0.25,256.063999889,300.063999892
46,52,199,582,6,0.3,394.160820475,251.12850183
46,52,199,582,7,0.35,496.257573385,222.160769719
46,52,199,582,8,0.4,533.5640513,215.813991323
46,52,199,582,9,0.45,558.773680486,212.80593478
46,52,199,582,10,0.5,580.580093197,207.902720733
46,52,199,582,11,0.55,597.938998774,203.063999891
46,52,199,582,12,0.6,606.289807434,202.063999891
46,52,199,582,13,0.65,608,203
46,52,199,582,14,0.7,608,203
46,52,199,582,15,0.75,608,203
46,52,199,582,16,0.8,608,203
46,52,199,582,17,0.85,608,203
47,71,391,119,0,0.0,119.68900013,233.68900013
47,71,391,119,1,0.05,120.68900013,234.301900924
47,71,391,119,2,0.1,120.68900013,257.407777045
47,71,391,119,3,0.15,120.68900013,299.721129582
47,71,391,119,4,0.2,120.68900013,327.140615613
47,71,391,119,5,0.25,122,338
47,71,391,119,6,0.3,122,338
47,71,391,119,7,0.35,122,338
47,71,391,119,8,0.4,122,338
47,71,391,119,9,0.45,122,338
48,25,388,312,0,0.0,447.93900013,159.93900013
48,25,388,312,1,0.05,447.132548988,162.358353554
48,25,388,312,2,0.1,441.809962414,172.197075562
48,25,388,312,3,0.15,424.939062715,200.25140234
48,25,388,312,4,0.2,401.551899386,243.29384658
48,25,388,312,5,0.25,376.390650992,299.51953588
48,25,388,312,6,0.3,358.064001247,352.563996777
48,25,388,312,7,0.35,353.639532173,357.051300614
48,25,388,312,8,0.4,351.500495154,357.853439496
48,25,388,312,9,0.45,349.361458136,358.655578378
48,25,388,312,10,0.5,347.222421117,359.457717259
48,25,388,312,11,0.55,343.358362709,362.51963755
48,25,388,312,12,0.6,336.43900162,368.188999385
48,25,388,312,13,0.65,334.100290055,369.777710204
48,25,388,312,14,0.7,333.93900013,370.299000359
48,25,388,312,15,0.75,333.93900013,370.699000359
48,25,388,312,16,0.8,333.293838294,371.261581048
48,25,388,312,17,0.85,331.422869907,372.455130353
48,25,388,312,18,0.9,325.584165638,378.293834622
48,25,388,312,19,0.95,325,382
48,25,388,312,20,1.0,325,382
48,25,388,312,21,1.05,325,382
48,25,388,312,22,1.1,325,382
48,25,388,312,23,1.15,325,382
49,59,252,542,0,0.0,228.125999928,283.125999928
49,59,252,542,1,0.05,228.932451069,283.125999928
49,59,252,542,2,0.1,246.255134004,282.900190648
49,59,252,542,3,0.15,307.438645027,276.438475154
49,59,252,542,4,0.2,418.835686673,258.190514667
49,59,252,542,5,0.25,492.964845064,254.255053025
49,59,252,542,6,0.3,533.750990613,265.000995829
49,59,252,542,7,0.35,553.255046327,272.351809207
49,59,252,542,8,0.4,558.803422557,273.125999928
49,59,252,542,9,0.45,559.125999928,273.486000156
49,59,252,542,10,0.5,559.125999928,273.886000156
49,59,252,542,11,0.55,560,275
49,59,252,542,12,0.6,560,275
49,59,252,542,13,0.65,560,275
49,59,252,542,14,0.7,560,275
49,59,252,542,15,0.75,560,275
50,39,333,382,0,0.0,281.813999891,312.813999891
50,39,333,382,1,0.05,288.33017626,312.813999891
50,39,333,382,2,0.1,307.555994769,314.943046291
50,39,333,382,3,0.15,345.751595445,324.501524665
50,39,333,382,4,0.2,369.588235417,330.0720784
50,39,333,382,5,0.25,380,333
50,39,333,382,6,0.3,380,333
50,39,333,382,7,0.35,380,333
50,39,333,382,8,0.4,380,333
50,39,333,382,9,0.45,380,333
51,23,259,555,0,0.0,425.063999891,347.063999891
51,23,259,555,1,0.05,426.127831233,346.00016855
51,23,259,555,2,0.1,429.386623407,343.322032255
51,23,259,555,3,0.15,447.934996561,327.999457464
51,23,259,555,4,0.2,471.77369433,311.902702275
51,23,259,555,5,0.25,483.063999891,306.063999891
51,23,259,555,6,0.3,488.902711206,303.838192348
51,23,259,555,7,0.35,492.64465577,302.676895972
51,23,259,555,8,0.4,498.289816862,298.644637163
51,23,259,555,9,0.45,505.74142004,293.386579743
51,23,259,555,10,0.5,517.063999891,285.063999891
51,23,259,555,11,0.55,524.354326292,279.225288577
51,23,259,555,12,0.6,532.193046291,275.386572052
51,23,259,555,13,0.65,536.87650343,272.251496352
51,23,259,555,14,0.7,539.902709966,270.063999891
51,23,259,555,15,0.75,542.096263166,269.063999891
51,23,259,555,16,0.8,544.313999146,268.439000264
51,23,259,555,17,0.85,546,269
51,23,259,555,18,0.9,546,269
51,23,259,555,19,0.95,546,269
51,23,259,555,20,1.0,546,269
51,23,259,555,21,1.05,546,269
52,40,354,172,0,0.0,182.063999891,281.063999891
52,40,354,172,1,0.05,182.063999891,286.619558643
52,40,354,172,2,0.1,178.289816862,314.09618958
52,40,354,172,3,0.15,173.451091406,339.902725347
52,40,354,172,4,0.2,173.063999891,343.45109612
52,40,354,172,5,0.25,174,345
52,40,354,172,6,0.3,174,345
52,40,354,172,7,0.35,174,345
52,40,354,172,8,0.4,174,345
52,40,354,172,9,0.45,174,345
53,22,266,443,0,0.0,158.876999855,350.876999855
53,22,266,443,1,0.05,167.607163607,350.876999855
53,22,266,443,2,0.1,220.264436023,344.16727242
53,22,266,443,3,0.15,344.457800176,324.812457428
53,22,266,443,4,0.2,407.720757352,308.439493429
53,22,266,443,5,0.25,413.299023371,303.170571636
53,22,266,443,6,0.3,415.592599527,300.418280249
53,22,266,443,7,0.35,417.886175682,297.665988863
53,22,266,443,8,0.4,420.179751838,294.913697476
53,22,266,443,9,0.45,423.554420004,291.199579706
53,22,266,443,10,0.5,434.001991473,281.845751951
53,22,266,443,11,0.55,440.328614941,278.425384769
53,22,266,443,12,0.6,444.102807398,275.651192312
53,22,266,443,13,0.65,446,276
53,22,266,443,14,0.7,446,276
53,22,266,443,15,0.75,446,276
53,22,266,443,16,0.8,446,276
53,22,266,443,17,0.85,446,276
54,72,340,274,0,0.0,129.000999928,368.000999928
54,72,340,274,1,0.05,130.613902211,368.000999928
54,72,340,274,2,0.1,132.226804494,368.000999928
54,72,340,274,3,0.15,156.563562046,363.938489217
54,72,340,274,4,0.2,219.194556451,342.871964296
54,72,340,274,5,0.25,254.323558244,326.871976601
54,72,340,274,6,0.3,265.87599881,321.751000673
54,72,340,274,7,0.35,268,322
54,72,340,274,8,0.4,268,322
54,72,340,274,9,0.45,268,322
54,72,340,274,10,0.5,268,322
54,72,340,274,11,0.55,268,322
55,66,203,425,0,0.0,100.876999855,349.876999855
55,66,203,425,1,0.05,108.569312532,347.312895629
55,66,203,425,2,0.1,116.261625209,344.748791404
55,66,203,425,3,0.15,123.953937886,342.184687178
55,66,203,425,4,0.2,200.167681577,311.03813626
55,66,203,425,5,0.25,281.002184257,276.376917898
55,66,203,425,6,0.3,323.844810166,257.199548942
55,66,203,425,7,0.35,345.360901934,246.747953456
55,66,203,425,8,0.4,367.296380892,235.328598022
55,66,203,425,9,0.45,380.651235381,227.199561844
55,66,203,425,10,0.5,393.038316228,219.844736581
55,66,203,425,11,0.55,399.167328489,218.876999855
55,66,203,425,12,0.6,402.102809135,218.876999855
55,66,203,425,13,0.65,404,220
55,66,203,425,14,0.7,404,220
55,66,203,425,15,0.75,404,220
55,66,203,425,16,0.8,404,220
55,66,203,425,17,0.85,404,220
56,54,142,439,0,0.0,260.157999992,108.157999992
56,54,142,439,1,0.05,262.285662675,109.221831334
56,54,142,439,2,0.1,268.803247024,111.125759791
56,54,142,439,3,0.15,311.545173031,119.996725449
56,54,142,439,4,0.2,356.383876952,125.932198403
56,54,142,439,5,0.25,387.157999992,127.157999992
56,54,142,439,6,0.3,392.770903764,127.157999992
56,54,142,439,7,0.35,396.545103912,127.157999992
56,54,142,439,8,0.4,399,128
56,54,142,439,9,0.45,399,128
56,54,142,439,10,0.5,399,128
56,54,142,439,11,0.55,399,128
56,54,142,439,12,0.6,399,128
57,50,393,543,0,0.0,435.970000029,352.970000029
57,50,393,543,1,0.05,442.034504001,352.970000029
57,50,393,543,2,0.1,462.876135614,355.501220366
57,50,393,543,3,0.15,500.905408876,367.421584351
57,50,393,543,4,0.2,521.324814524,375.228055464
57,50,393,543,5,0.25,530,379
57,50,393,543,6,0.3,530,379
57,50,393,543,7,0.35,530,379
57,50,393,543,8,0.4,530,379
57,50,393,543,9,0.45,530,379
58,61,205,394,0,0.0,580.970999956,318.970999956
58,61,205,394,1,0.05,571.627259595,313.221008524
58,61,205,394,2,0.1,549.164627238,289.583989966
58,61,205,394,3,0.15,498.358214625,242.003350907
58,61,205,394,4,0.2,431.439791028,211.346007779
58,61,205,394,5,0.25,408.970999956,205.970999956
58,61,205,394,6,0.3,404.358099162,205.970999956
58,61,205,394,7,0.35,405,207
58,61,205,394,8,0.4,405,207
58,61,205,394,9,0.45,405,207
58,61,205,394,10,0.5,405,207
58,61,205,394,11,0.55,405,207
59,56,294,371,0,0.0,157.095000029,357.095000029
59,56,294,371,1,0.05,160.818409724,357.095000029
59,56,294,371,2,0.1,167.966039221,356.32079219
59,56,294,371,3,0.15,234.095163078,332.93364396
59,56,294,371,4,0.2,314.64339685,303.030479136
59,56,294,371,5,0.25,367.095000029,279.095000029
59,56,294,371,6,0.3,387.546615115,269.869192485
59,56,294,371,7,0.35,390.546618588,269.095000029
59,56,294,371,8,0.4,392.095000029,268.28249649
59,56,294,371,9,0.45,393,269
59,56,294,371,10,0.5,393,269
59,56,294,371,11,0.55,393,269
59,56,294,371,12,0.6,393,269
59,56,294,371,13,0.65,393,269
60,49,259,531,0,0.0,113.720999956,134.720999956
60,49,259,531,1,0.05,114.120999956,136.720999956
60,49,259,531,2,0.1,114.520999956,138.720999956
60,49,259,531,3,0.15,126.817720561,142.140344077
60,49,259,531,4,0.2,229.301601999,155.91453961
60,49,259,531,5,0.25,380.720999956,188.720999956
60,49,259,531,6,0.3,453.914436501,213.140313462
60,49,259,531,7,0.35,493.785460859,226.462911772
60,49,259,531,8,0.4,517.979032319,236.140344077
60,49,259,531,9,0.45,531.398407204,242.55970358
60,49,259,531,10,0.5,539.720999956,244.720999956
60,49,259,531,11,0.55,541.333900751,244.720999956
60,49,259,531,12,0.6,543,246
60,49,259,531,13,0.65,543,246
60,49,259,531,14,0.7,543,246
60,49,259,531,15,0.75,543,246
60,49,259,531,16,0.8,543,246
61,72,262,281,0,0.0,559.752000093,288.752000093
61,72,262,281,1,0.05,557.601466473,288.752000093
61,72,262,281,2,0.1,550.33276196,287.848793738
61,72,262,281,3,0.15,502.50214091,279.877023563
61,72,262,281,4,0.2,404.461816744,263.91329647
61,72,262,281,5,0.25,337.526209272,256.719744262
61,72,262,281,6,0.3,330.127000466,255.752000093
61,72,262,281,7,0.35,330,257
61,72,262,281,8,0.4,330,257
61,72,262,281,9,0.45,330,257
61,72,262,281,10,0.5,330,257
61,72,262,281,11,0.55,330,257
62,57,190,501,0,0.0,166.09499979,129.09499979
62,57,190,501,1,0.05,167.707904141,130.170269357
62,57,190,501,2,0.1,175.001292538,132.188757706
62,57,190,501,3,0.15,223.514444041,141.740179489
62,57,190,501,4,0.2,322.901693937,154.933718796
62,57,190,501,5,0.25,423.032653457,160.251275401
62,57,190,501,6,0.3,468.643528896,166.933725246
62,57,190,501,7,0.35,490.353092589,171.99823691
62,57,190,501,8,0.4,501.449845049,175.09499979
62,57,190,501,9,0.45,504.933718796,175.933718796
62,57,190,501,10,0.5,508,178
62,57,190,501,11,0.55,508,178
62,57,190,501,12,0.6,508,178
62,57,190,501,13,0.65,508,178
62,57,190,501,14,0.7,508,178
63,18,110,581,0,0.0,389.063999891,210.063999891
63,18,110,581,1,0.05,389.063999891,209.270348641
63,18,110,581,2,0.1,394.418863609,205.096240093
63,18,110,581,3,0.15,421.838264444,186.547823523
63,18,110,581,4,0.2,473.483464139,156.773618959
63,18,110,581,5,0.25,520.063999891,133.063999892
63,18,110,581,6,0.3,535.515614978,126.45109612
63,18,110,581,7,0.35,538.257551851,125.063999891
63,18,110,581,8,0.4,539.063999891,123.451091406
63,18,110,581,9,0.45,540.902709966,122.644644854
63,18,110,581,10,0.5,545.063999891,121.063999891
63,18,110,581,11,0.55,552.515614978,119.45109612
63,18,110,581,12,0.6,560.967230064,118.612384805
63,18,110,581,13,0.65,565.689004175,117.063999891
63,18,110,581,14,0.7,568.322065003,116.644644854
63,18,110,581,15,0.75,572.096255723,115.063999891
63,18,110,581,16,0.8,573.688999519,115.063999891
63,18,110,581,17,0.85,577,116
63,18,110,581,18,0.9,577,116
63,18,110,581,19,0.95,577,116
63,18,110,581,20,1.0,577,116
63,18,110,581,21,1.05,577,116
64,55,115,275,0,0.0,343.157000065,212.157000065
64,55,115,275,1,0.05,319.415091326,184.576388942
64,55,115,275,2,0.1,279.73776193,140.931349219
64,55,115,275,3,0.15,248.15706265,87.7196369688
64,55,115,275,4,0.2,246,82
64,55,115,275,5,0.25,246,82
64,55,115,275,6,0.3,246,82
64,55,115,275,7,0.35,246,82
64,55,115,275,8,0.4,246,82
65,30,131,388,0,0.0,549.813999891,250.813999891
65,30,131,388,1,0.05,549.00754875,250.813999891
65,30,131,388,2,0.1,535.846195733,241.749432853
65,30,131,388,3,0.15,495.251397259,203.43889372
65,30,131,388,4,0.2,445.684964259,162.039804557
65,30,131,388,5,0.25,427.555893695,152.523630421
65,30,131,388,6,0.3,418.564000636,141.314001381
65,30,131,388,7,0.35,410.233334932,131.910762772
65,30,131,388,8,0.4,403.136577262,127.136577262
65,30,131,388,9,0.45,402.335275483,126.813999891
65,30,131,388,10,0.5,403,128
65,30,131,388,11,0.55,403,128
65,30,131,388,12,0.6,403,128
65,30,131,388,13,0.65,403,128
65,30,131,388,14,0.7,403,128
66,67,197,355,0,0.0,337.095999956,126.095999956
66,67,197,355,1,0.05,337.095999956,130.064256207
66,67,197,355,2,0.1,339.289545713,140.063728743
66,67,197,355,3,0.15,340.095999956,145.708896037
66,67,197,355,4,0.2,342,147
66,67,197,355,5,0.25,342,147
66,67,197,355,6,0.3,342,147
66,67,197,355,7,0.35,342,147
66,67,197,355,8,0.4,342,147
67,64,277,585,0,0.0,122.001999855,101.001999855
67,64,277,585,1,0.05,123.589302355,101.795651105
67,64,277,585,2,0.1,169.195994805,113.969870401
67,64,277,585,3,0.15,366.776508974,178.485986532
67,64,277,585,4,0.2,488.439506281,234.408250926
67,64,277,585,5,0.25,492.598155817,235.399437163
67,64,277,585,6,0.3,493.559693432,236.04046224
67,64,277,585,7,0.35,494.521231047,236.681487317
67,64,277,585,8,0.4,499.840725311,237.808454098
67,64,277,585,9,0.45,513.356840152,240.421354892
67,64,277,585,10,0.5,522.095765222,241.001999855
67,64,277,585,11,0.55,528.679422484,241.614903627
67,64,277,585,12,0.6,532.227809135,242.001999855
67,64,277,585,13,0.65,533.414699577,242.001999855
67,64,277,585,14,0.7,534.421354892,242.001999855
