cnt,w/ Opt,var,w/o + std,w/o - std,cnt,w/o Opt,var,w/o + std,w/o - std,iters
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1114
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1115
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1116
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1117
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1118
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1119
10,0.526658,0.00541078,0.600216004,0.453099996,10,0.616124,0.00634564,,,1120
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1121
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1122
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1123
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1124
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1125
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1126
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1127
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1128
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1129
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1130
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1131
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1132
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1133
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1134
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1135
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1136
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1137
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1138
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616124,0.00634564,,,1139
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1140
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1141
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1142
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1143
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1144
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1145
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1146
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1147
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1148
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1149
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1150
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1151
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1152
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1153
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1154
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1155
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1156
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1157
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1158
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.616122,0.0063459,,,1159
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1160
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1161
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1162
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1163
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1164
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1165
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1166
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1167
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1168
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1169
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1170
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1171
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1172
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1173
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1174
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1175
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1176
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1177
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1178
10,0.525103,0.00522209,0.59736703,0.45283897,10,0.608403,0.00715197,,,1179
10,0.520125,0.0045471,0.587557188,0.452692812,10,0.604518,0.00627162,,,1180
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1181
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1182
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1183
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1184
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1185
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1186
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1187
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1188
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1189
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1190
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1191
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1192
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1193
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1194
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1195
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1196
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1197
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1198
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604518,0.00627162,,,1199
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1200
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1201
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1202
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1203
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1204
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1205
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1206
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1207
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1208
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1209
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1210
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1211
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1212
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1213
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1214
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1215
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1216
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1217
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1218
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.604483,0.00628057,,,1219
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1220
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1221
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1222
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1223
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1224
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1225
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1226
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1227
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1228
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1229
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1230
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1231
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1232
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1233
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1234
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1235
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1236
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1237
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1238
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1239
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1240
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1241
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1242
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1243
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1244
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1245
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1246
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1247
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1248
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1249
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1250
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1251
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1252
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1253
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1254
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1255
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1256
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1257
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1258
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597631,0.00545049,,,1259
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1260
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1261
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1262
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1263
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1264
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1265
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1266
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1267
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1268
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1269
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1270
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1271
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1272
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1273
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1274
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1275
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1276
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1277
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1278
10,0.518686,0.00443509,0.585282471,0.452089529,10,0.597416,0.00542304,,,1279
10,0.517463,0.00456208,0.585006171,0.449919829,10,0.596223,0.00520878,,,1280
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1281
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1282
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1283
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1284
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1285
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1286
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1287
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1288
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1289
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1290
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1291
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1292
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1293
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1294
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1295
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1296
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1297
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1298
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596223,0.00520878,,,1299
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1300
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1301
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1302
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1303
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1304
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1305
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1306
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1307
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1308
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1309
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1310
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1311
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1312
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1313
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1314
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1315
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1316
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1317
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1318
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1319
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1320
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1321
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1322
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1323
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1324
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1325
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1326
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1327
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1328
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1329
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1330
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1331
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1332
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1333
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1334
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1335
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1336
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1337
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1338
10,0.514403,0.00499775,0.585097766,0.443708234,10,0.596136,0.0052035,,,1339
10,0.514397,0.00499873,0.585098697,0.443695303,10,0.590787,0.00455692,,,1340
10,0.514306,0.0050144,0.585118428,0.443493572,10,0.590787,0.00455692,,,1341
10,0.514306,0.0050144,0.585118428,0.443493572,10,0.590787,0.00455692,,,1342
10,0.514306,0.0050144,0.585118428,0.443493572,10,0.590787,0.00455692,,,1343
10,0.514306,0.0050144,0.585118428,0.443493572,10,0.590787,0.00455692,,,1344
10,0.514306,0.0050144,0.585118428,0.443493572,10,0.590787,0.00455692,,,1345
10,0.514306,0.0050144,0.585118428,0.443493572,10,0.590787,0.00455692,,,1346
10,0.514306,0.0050144,0.585118428,0.443493572,10,0.590787,0.00455692,,,1347
10,0.513713,0.00511928,0.585262144,0.442163856,10,0.590787,0.00455692,,,1348
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1349
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1350
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1351
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1352
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1353
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1354
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1355
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1356
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1357
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1358
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1359
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1360
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1361
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1362
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1363
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1364
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1365
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1366
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1367
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1368
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1369
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1370
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1371
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1372
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1373
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1374
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1375
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1376
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1377
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1378
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1379
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1380
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1381
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1382
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1383
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1384
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1385
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1386
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1387
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1388
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1389
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1390
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1391
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1392
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1393
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1394
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1395
10,0.513417,0.00517415,0.585348565,0.441485435,10,0.590787,0.00455692,,,1396
10,0.509439,0.00479628,0.57869418,0.44018382,10,0.590787,0.00455692,,,1397
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1398
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1399
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1400
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1401
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1402
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1403
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1404
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1405
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1406
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1407
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1408
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1409
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1410
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1411
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1412
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1413
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1414
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1415
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1416
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1417
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1418
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1419
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1420
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1421
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1422
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1423
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1424
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1425
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1426
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1427
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1428
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1429
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1430
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1431
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1432
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1433
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1434
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1435
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1436
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1437
